"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 15 09:01:05 GMT 2021","Mon Nov 15 09:01:05 GMT 2021","6","tests.truffle","test_truffle","","","","test_truffle_contract",""
"passed","Mon Nov 15 09:05:35 GMT 2021","Mon Nov 15 09:05:43 GMT 2021","8097","","Contract: AccessControl onlyRole modifier","","Contract: AccessControl onlyRole modifier","do not revert if sender has role","do not revert if sender has role",""
"passed","Mon Nov 15 09:03:03 GMT 2021","Mon Nov 15 09:03:08 GMT 2021","4785","","Contract: AccessControl default admin","","Contract: AccessControl default admin","deployer has default admin role","deployer has default admin role",""
"passed","Mon Nov 15 09:01:05 GMT 2021","Mon Nov 15 09:01:05 GMT 2021","5","tests.truffle","test_truffle","","","","test_truffle_migration",""
"passed","Mon Nov 15 09:04:52 GMT 2021","Mon Nov 15 09:05:02 GMT 2021","9638","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","the new admin can grant roles","the new admin can grant roles",""
"broken","Mon Nov 15 08:58:18 GMT 2021","Mon Nov 15 08:58:20 GMT 2021","2002","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Mon Nov 15 09:06:09 GMT 2021","Mon Nov 15 09:06:13 GMT 2021","4248","","Contract: AccessControl Contract interface AccessControlEnumerable getRoleMember(bytes32,uint256)","","Contract: AccessControl Contract interface AccessControlEnumerable getRoleMember(bytes32,uint256)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 09:03:52 GMT 2021","Mon Nov 15 09:03:59 GMT 2021","7378","","Contract: AccessControl revoking with granted role","","Contract: AccessControl revoking with granted role","non-admin cannot revoke role","non-admin cannot revoke role",""
"passed","Mon Nov 15 09:02:37 GMT 2021","Mon Nov 15 09:02:42 GMT 2021","5031","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","claims support [skip-on-coverage]","claims support [skip-on-coverage]",""
"skipped","Mon Nov 15 09:01:05 GMT 2021","Mon Nov 15 09:01:05 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"passed","Mon Nov 15 09:04:17 GMT 2021","Mon Nov 15 09:04:26 GMT 2021","8871","","Contract: AccessControl renouncing with granted role","","Contract: AccessControl renouncing with granted role","bearer can renounce role","bearer can renounce role",""
"passed","Mon Nov 15 08:58:15 GMT 2021","Mon Nov 15 08:58:17 GMT 2021","1811","Ethers.js","","","","","shouldCountTransactions",""
"passed","Mon Nov 15 09:05:15 GMT 2021","Mon Nov 15 09:05:26 GMT 2021","10861","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","a role's previous admins no longer grant roles","a role's previous admins no longer grant roles",""
"passed","Mon Nov 15 09:03:13 GMT 2021","Mon Nov 15 09:03:18 GMT 2021","5014","","Contract: AccessControl default admin","","Contract: AccessControl default admin","default admin role's admin is itself","default admin role's admin is itself",""
"passed","Mon Nov 15 08:58:17 GMT 2021","Mon Nov 15 08:58:18 GMT 2021","1332","Ethers.js","","","","","shouldConnectViaEthersJs",""
"passed","Mon Nov 15 09:06:49 GMT 2021","Mon Nov 15 09:06:55 GMT 2021","5902","","Contract: Ownable transfer ownership","","Contract: Ownable transfer ownership","changes owner after transfer","changes owner after transfer",""
"passed","Mon Nov 15 08:58:22 GMT 2021","Mon Nov 15 08:58:22 GMT 2021","8","Ethers.js","","","","","testContracts",""
"passed","Mon Nov 15 09:07:00 GMT 2021","Mon Nov 15 09:07:05 GMT 2021","5060","","Contract: Ownable transfer ownership","","Contract: Ownable transfer ownership","guards ownership against stuck state","guards ownership against stuck state",""
"passed","Mon Nov 15 09:06:34 GMT 2021","Mon Nov 15 09:06:45 GMT 2021","10508","","Contract: AccessControl enumerating","","Contract: AccessControl enumerating","role enumeration should be in sync after renounceRole call","role enumeration should be in sync after renounceRole call",""
"passed","Mon Nov 15 08:58:24 GMT 2021","Mon Nov 15 08:58:24 GMT 2021","5","ethjs","","","","","Connection test (js)",""
"passed","Mon Nov 15 09:01:05 GMT 2021","Mon Nov 15 09:01:05 GMT 2021","7","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"passed","Mon Nov 15 09:05:58 GMT 2021","Mon Nov 15 09:06:04 GMT 2021","5696","","Contract: AccessControl Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"passed","Mon Nov 15 08:58:23 GMT 2021","Mon Nov 15 08:58:23 GMT 2021","7","Ethers.js","","","","","testStateChangingMethods",""
"passed","Mon Nov 15 09:02:46 GMT 2021","Mon Nov 15 09:02:51 GMT 2021","4160","","Contract: AccessControl Contract interface AccessControl getRoleAdmin(bytes32)","","Contract: AccessControl Contract interface AccessControl getRoleAdmin(bytes32)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 09:05:26 GMT 2021","Mon Nov 15 09:05:35 GMT 2021","9184","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","a role's previous admins no longer revoke roles","a role's previous admins no longer revoke roles",""
