"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 17 08:09:34 GMT 2021","Wed Nov 17 08:09:34 GMT 2021","2","Ethers.js","","","","","testSigner",""
"broken","Wed Nov 17 08:09:34 GMT 2021","Wed Nov 17 08:09:36 GMT 2021","2006","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Wed Nov 17 08:09:38 GMT 2021","Wed Nov 17 08:09:38 GMT 2021","10","Ethers.js","","","","","testContracts",""
"failed","Wed Nov 17 08:12:53 GMT 2021","Wed Nov 17 08:13:27 GMT 2021","34235","tests.truffle","test_truffle","","","","test_truffle_test",""
"failed","Wed Nov 17 08:13:27 GMT 2021","Wed Nov 17 08:14:05 GMT 2021","38310","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"passed","Wed Nov 17 08:09:39 GMT 2021","Wed Nov 17 08:09:39 GMT 2021","5","Ethers.js","","","","","testStateChangingMethods",""
"skipped","Wed Nov 17 08:11:05 GMT 2021","Wed Nov 17 08:11:05 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"broken","Wed Nov 17 08:09:36 GMT 2021","Wed Nov 17 08:09:38 GMT 2021","1583","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Wed Nov 17 08:09:31 GMT 2021","Wed Nov 17 08:09:33 GMT 2021","1895","Ethers.js","","","","","shouldCountTransactions",""
"broken","Wed Nov 17 08:09:38 GMT 2021","Wed Nov 17 08:09:39 GMT 2021","992","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Wed Nov 17 08:11:05 GMT 2021","Wed Nov 17 08:11:55 GMT 2021","50398","tests.truffle","test_truffle","","","","test_truffle_migration",""
"skipped","Wed Nov 17 08:11:05 GMT 2021","Wed Nov 17 08:11:05 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"passed","Wed Nov 17 08:09:40 GMT 2021","Wed Nov 17 08:09:40 GMT 2021","5","ethjs","","","","","Connection test (js)",""
"passed","Wed Nov 17 08:09:33 GMT 2021","Wed Nov 17 08:09:34 GMT 2021","1287","Ethers.js","","","","","shouldConnectViaEthersJs",""
"skipped","Wed Nov 17 08:11:05 GMT 2021","Wed Nov 17 08:11:05 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"broken","Wed Nov 17 08:09:40 GMT 2021","Wed Nov 17 08:09:40 GMT 2021","18","ethjs","","","","","test01",""
"broken","Wed Nov 17 08:09:47 GMT 2021","Wed Nov 17 08:09:48 GMT 2021","1080","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"broken","Wed Nov 17 08:09:39 GMT 2021","Wed Nov 17 08:09:40 GMT 2021","486","Ethers.js","","","","","testSigningMessages",""
"broken","Wed Nov 17 08:09:30 GMT 2021","Wed Nov 17 08:09:31 GMT 2021","883","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"failed","Wed Nov 17 08:11:55 GMT 2021","Wed Nov 17 08:12:53 GMT 2021","57711","tests.truffle","test_truffle","","","","test_truffle_contract",""
"broken","Wed Nov 17 08:09:39 GMT 2021","Wed Nov 17 08:09:39 GMT 2021","586","Ethers.js","","","","","testQueryHistoricEvents",""
