"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 13 13:11:44 GMT 2021","Mon Dec 13 13:11:47 GMT 2021","3535","tests.brownie.token.tests","test_transfer","","","","test_transfer_full_balance",""
"passed","Mon Dec 13 14:01:33 GMT 2021","Mon Dec 13 14:01:37 GMT 2021","4072","","Contract: ERC165Storage Contract interface ERC165 supportsInterface(bytes4)","","Contract: ERC165Storage Contract interface ERC165 supportsInterface(bytes4)","has to be implemented","has to be implemented",""
"passed","Mon Dec 13 13:40:33 GMT 2021","Mon Dec 13 13:40:43 GMT 2021","9676","","Contract: Pausable when unpaused","","Contract: Pausable when unpaused","cannot take drastic measure in non-pause","cannot take drastic measure in non-pause",""
"passed","Mon Dec 13 13:10:13 GMT 2021","Mon Dec 13 13:10:26 GMT 2021","13000","","Contract: BitMap setTo","","Contract: BitMap setTo","set a key to false","set a key to false",""
"passed","Mon Dec 13 13:35:02 GMT 2021","Mon Dec 13 13:35:09 GMT 2021","7074","","Contract: ERC20PresetMinterPauser minting","","Contract: ERC20PresetMinterPauser minting","other accounts cannot mint tokens","other accounts cannot mint tokens",""
"passed","Mon Dec 13 13:58:14 GMT 2021","Mon Dec 13 13:58:24 GMT 2021","9755","","Contract: ERC165Checker ERC165 and many interfaces supported","","Contract: ERC165Checker ERC165 and many interfaces supported","supports ERC165","supports ERC165",""
"passed","Mon Dec 13 13:13:46 GMT 2021","Mon Dec 13 13:13:57 GMT 2021","11054","","Contract: AccessControl revoking","","Contract: AccessControl revoking","roles that are not had can be revoked","roles that are not had can be revoked",""
"passed","Mon Dec 13 16:11:56 GMT 2021","Mon Dec 13 16:12:37 GMT 2021","41194","","Contract: ERC721 Contract interface ERC721 approve(address,uint256)","","Contract: ERC721 Contract interface ERC721 approve(address,uint256)","has to be implemented","has to be implemented",""
"passed","Mon Dec 13 13:11:11 GMT 2021","Mon Dec 13 13:11:12 GMT 2021","189","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[0]",""
"passed","Mon Dec 13 13:41:29 GMT 2021","Mon Dec 13 13:41:35 GMT 2021","5186","","Contract: SafeCast toUint64","","Contract: SafeCast toUint64","downcasts 0","downcasts 0",""
"passed","Mon Dec 13 13:08:37 GMT 2021","Mon Dec 13 13:08:38 GMT 2021","889","Ethers.js","","","","","shouldConnectViaEthersJs",""
"passed","Mon Dec 13 13:30:37 GMT 2021","Mon Dec 13 13:31:16 GMT 2021","39044","","Contract: BeaconProxy","","Contract: BeaconProxy","upgrade a proxy by upgrading its beacon","upgrade a proxy by upgrading its beacon",""
"failed","Mon Dec 13 13:09:32 GMT 2021","Mon Dec 13 13:09:41 GMT 2021","8357","","Contract: Clones clone initialization without parameters payable when sending some balance","","Contract: Clones clone initialization without parameters payable when sending some balance","has expected balance","has expected balance",""
"passed","Mon Dec 13 13:48:46 GMT 2021","Mon Dec 13 13:49:06 GMT 2021","19968","","Contract: UUPSUpgradeable","","Contract: UUPSUpgradeable","upgrade to upgradeable implementation with call","upgrade to upgradeable implementation with call",""
"passed","Mon Dec 13 13:40:45 GMT 2021","Mon Dec 13 13:40:51 GMT 2021","5480","","Contract: SafeCast toUint16","","Contract: SafeCast toUint16","downcasts 2^16 - 1 (65535)","downcasts 2^16 - 1 (65535)",""
"passed","Mon Dec 13 14:37:24 GMT 2021","Mon Dec 13 14:37:32 GMT 2021","8012","","Contract: ERC20Snapshot totalSupplyAt with initial snapshot with no supply changes after the snapshot","","Contract: ERC20Snapshot totalSupplyAt with initial snapshot with no supply changes after the snapshot","returns the current total supply","returns the current total supply",""
"passed","Mon Dec 13 16:06:56 GMT 2021","Mon Dec 13 16:07:12 GMT 2021","16302","","Contract: ERC721Burnable like a burnable ERC721 burn when successful","","Contract: ERC721Burnable like a burnable ERC721 burn when successful","emits a burn event","emits a burn event",""
"passed","Mon Dec 13 13:43:55 GMT 2021","Mon Dec 13 13:44:03 GMT 2021","7616","","Contract: Initializable basic testing without inheritance after nested initialize","","Contract: Initializable basic testing without inheritance after nested initialize","initializer has run","initializer has run",""
"passed","Mon Dec 13 13:09:41 GMT 2021","Mon Dec 13 13:09:50 GMT 2021","9276","","Contract: Clones clone initialization with parameters non payable when not sending balance","","Contract: Clones clone initialization with parameters non payable when not sending balance","initializes the proxy","initializes the proxy",""
"broken","Mon Dec 13 14:05:23 GMT 2021","Mon Dec 13 14:05:29 GMT 2021","6260","","Contract: Escrow as an escrow deposits","","Contract: Escrow as an escrow deposits","can track deposits to multiple accounts","can track deposits to multiple accounts",""
"failed","Mon Dec 13 13:53:56 GMT 2021","Mon Dec 13 13:54:08 GMT 2021","12169","","Contract: TimersBlockNumber","","Contract: TimersBlockNumber","pending","pending",""
"passed","Mon Dec 13 13:38:36 GMT 2021","Mon Dec 13 13:38:43 GMT 2021","6384","","Contract: SafeERC20 with address that has no contract code","","Contract: SafeERC20 with address that has no contract code","reverts on decreaseAllowance","reverts on decreaseAllowance",""
"passed","Mon Dec 13 13:44:03 GMT 2021","Mon Dec 13 13:44:11 GMT 2021","8484","","Contract: Initializable complex testing with inheritance","","Contract: Initializable complex testing with inheritance","initializes human","initializes human",""
"passed","Mon Dec 13 13:43:07 GMT 2021","Mon Dec 13 13:45:30 GMT 2021","142992","","Contract: ReentrancyGuard","","Contract: ReentrancyGuard","does not allow remote callback","does not allow remote callback",""
"failed","Mon Dec 13 13:25:03 GMT 2021","Mon Dec 13 13:26:20 GMT 2021","76524","","Contract: PaymentSplitter once deployed accepts payments","","Contract: PaymentSplitter once deployed accepts payments","Ether","Ether",""
"passed","Mon Dec 13 14:05:43 GMT 2021","Mon Dec 13 14:05:50 GMT 2021","6522","","Contract: Escrow as an escrow withdrawals","","Contract: Escrow as an escrow withdrawals","only the owner can withdraw","only the owner can withdraw",""
"skipped","Mon Dec 13 14:03:45 GMT 2021","Mon Dec 13 14:03:45 GMT 2021","0","","Contract: ERC20Votes transfers","","Contract: ERC20Votes transfers","receiver delegation","receiver delegation",""
"passed","Mon Dec 13 13:14:14 GMT 2021","Mon Dec 13 13:14:28 GMT 2021","13961","","Contract: AccessControl revoking with granted role","","Contract: AccessControl revoking with granted role","non-admin cannot revoke role","non-admin cannot revoke role",""
"failed","Mon Dec 13 13:13:46 GMT 2021","Mon Dec 13 13:13:54 GMT 2021","8009","","Contract: Clones clone initialization with parameters payable when sending some balance","","Contract: Clones clone initialization with parameters payable when sending some balance","has expected balance","has expected balance",""
"passed","Mon Dec 13 15:58:32 GMT 2021","Mon Dec 13 15:58:45 GMT 2021","12311","","Contract: ERC721Pausable when token is paused","","Contract: ERC721Pausable when token is paused","reverts when trying to safeTransferFrom with data","reverts when trying to safeTransferFrom with data",""
"passed","Mon Dec 13 15:47:35 GMT 2021","Mon Dec 13 15:47:41 GMT 2021","5833","","Contract: ERC721PresetMinterPauserAutoId","","Contract: ERC721PresetMinterPauserAutoId","minter role admin is the default admin","minter role admin is the default admin",""
"passed","Mon Dec 13 13:35:57 GMT 2021","Mon Dec 13 13:36:02 GMT 2021","5475","","Contract: ECDSA recover with invalid signature","","Contract: ECDSA recover with invalid signature","with long signature","with long signature",""
"skipped","Mon Dec 13 14:03:45 GMT 2021","Mon Dec 13 14:03:45 GMT 2021","0","","Contract: ERC20Votes transfers","","Contract: ERC20Votes transfers","full delegation","full delegation",""
"broken","Mon Dec 13 16:07:12 GMT 2021","Mon Dec 13 16:09:42 GMT 2021","149586","","Contract: ERC721Burnable like a burnable ERC721 burn when there is a previous approval burned getApproved","","Contract: ERC721Burnable like a burnable ERC721 burn when there is a previous approval burned getApproved","reverts","reverts",""
"passed","Mon Dec 13 15:00:27 GMT 2021","Mon Dec 13 15:00:33 GMT 2021","5695","","Contract: ERC1155 like an ERC1155 balanceOf","","Contract: ERC1155 like an ERC1155 balanceOf","reverts when queried about the zero address","reverts when queried about the zero address",""
"passed","Mon Dec 13 13:47:34 GMT 2021","Mon Dec 13 13:47:40 GMT 2021","5612","","Contract: SafeCast toInt128","","Contract: SafeCast toInt128","reverts when downcasting -2^127 - 2 (-170141183460469231731687303715884105730)","reverts when downcasting -2^127 - 2 (-170141183460469231731687303715884105730)",""
"passed","Mon Dec 13 14:59:47 GMT 2021","Mon Dec 13 14:59:55 GMT 2021","8072","","Contract: ERC20Permit permit","","Contract: ERC20Permit permit","rejects other signature","rejects other signature",""
"passed","Mon Dec 13 16:00:04 GMT 2021","Mon Dec 13 16:00:17 GMT 2021","12962","","Contract: ERC721Pausable when token is paused","","Contract: ERC721Pausable when token is paused","reverts when trying to burn","reverts when trying to burn",""
"passed","Mon Dec 13 15:53:10 GMT 2021","Mon Dec 13 15:53:19 GMT 2021","8792","","Contract: ERC721URIStorage token URI","","Contract: ERC721URIStorage token URI","it is empty by default","it is empty by default",""
"passed","Mon Dec 13 13:52:07 GMT 2021","Mon Dec 13 13:52:12 GMT 2021","5497","","Contract: SafeMath with default revert message mod modulos correctly","","Contract: SafeMath with default revert message mod modulos correctly","when the dividend is larger than the divisor","when the dividend is larger than the divisor",""
"broken","Mon Dec 13 15:00:08 GMT 2021","Mon Dec 13 15:00:13 GMT 2021","4397","","Contract: ERC777 with default operators","","Contract: ERC777 with default operators","does not emit AuthorizedOperator events for default operators","does not emit AuthorizedOperator events for default operators",""
