"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 01:45:28 GMT 2021","Thu Dec 23 01:45:33 GMT 2021","4151","","Contract: ERC165Storage Contract interface ERC165 ERC165's supportsInterface(bytes4)","","Contract: ERC165Storage Contract interface ERC165 ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"passed","Thu Dec 23 01:49:29 GMT 2021","Thu Dec 23 01:49:35 GMT 2021","5679","","Contract: EnumerableSet EnumerableUintSet remove","","Contract: EnumerableSet EnumerableUintSet remove","returns false when removing values not in the set","returns false when removing values not in the set",""
"passed","Thu Dec 23 00:26:05 GMT 2021","Thu Dec 23 00:26:10 GMT 2021","4883","tests.brownie","test_brownie","","","","test_brownie_deploy",""
"passed","Thu Dec 23 01:45:42 GMT 2021","Thu Dec 23 01:45:48 GMT 2021","6852","","Contract: ERC165Checker ERC165 not supported","","Contract: ERC165Checker ERC165 not supported","does not support mock interface via supportsAllInterfaces","does not support mock interface via supportsAllInterfaces",""
"passed","Thu Dec 23 00:51:57 GMT 2021","Thu Dec 23 00:52:02 GMT 2021","4461","","Contract: ERC721 Contract interface ERC721 ERC165's supportsInterface(bytes4)","","Contract: ERC721 Contract interface ERC721 ERC165's supportsInterface(bytes4)","claims support [skip-on-coverage]","claims support [skip-on-coverage]",""
"failed","Thu Dec 23 01:47:23 GMT 2021","Thu Dec 23 01:47:27 GMT 2021","4109","","Contract: SafeMath with default revert message div","","Contract: SafeMath with default revert message div","reverts on division by zero","reverts on division by zero",""
"passed","Thu Dec 23 01:45:50 GMT 2021","Thu Dec 23 01:45:54 GMT 2021","3956","","Contract: SafeCast toUint16","","Contract: SafeCast toUint16","downcasts 0","downcasts 0",""
"passed","Thu Dec 23 01:39:24 GMT 2021","Thu Dec 23 01:39:32 GMT 2021","8066","","Contract: ERC721 with minted tokens approve when the address that receives the approval is the owner","","Contract: ERC721 with minted tokens approve when the address that receives the approval is the owner","reverts","reverts",""
"passed","Thu Dec 23 00:55:58 GMT 2021","Thu Dec 23 00:56:13 GMT 2021","14358","","Contract: ERC721 with minted tokens transfers via transferFrom when called by the operator","","Contract: ERC721 with minted tokens transfers via transferFrom when called by the operator","transfers the ownership of the given token ID to the given address","transfers the ownership of the given token ID to the given address",""
"passed","Thu Dec 23 00:58:09 GMT 2021","Thu Dec 23 00:58:18 GMT 2021","8818","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom","reverts when transferring amount more than any of balances","reverts when transferring amount more than any of balances",""
"passed","Thu Dec 23 00:57:48 GMT 2021","Thu Dec 23 00:58:04 GMT 2021","15367","","Contract: ERC721 with minted tokens transfers via transferFrom when called by the owner without an approved user","","Contract: ERC721 with minted tokens transfers via transferFrom when called by the owner without an approved user","clears the approval for the token ID","clears the approval for the token ID",""
"failed","Thu Dec 23 01:45:47 GMT 2021","Thu Dec 23 01:45:51 GMT 2021","3988","","Contract: SignedSafeMath add","","Contract: SignedSafeMath add","reverts on positive addition overflow","reverts on positive addition overflow",""
"skipped","Thu Dec 23 00:50:13 GMT 2021","Thu Dec 23 00:50:13 GMT 2021","0","","Contract: ERC20VotesComp transfers","","Contract: ERC20VotesComp transfers","no delegation","no delegation",""
"passed","Thu Dec 23 01:26:45 GMT 2021","Thu Dec 23 01:27:00 GMT 2021","15134","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when called by the owner","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when called by the owner","emits an Approval event","emits an Approval event",""
"passed","Thu Dec 23 01:01:41 GMT 2021","Thu Dec 23 01:01:54 GMT 2021","12742","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom when sending to a valid receiver with data","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom when sending to a valid receiver with data","calls onERC1155Received","calls onERC1155Received",""
"passed","Thu Dec 23 01:49:02 GMT 2021","Thu Dec 23 01:49:06 GMT 2021","4036","","Contract: SafeCast toInt16","","Contract: SafeCast toInt16","downcasts -1","downcasts -1",""
"passed","Thu Dec 23 01:46:11 GMT 2021","Thu Dec 23 01:46:15 GMT 2021","4157","","Contract: SafeCast toUint32","","Contract: SafeCast toUint32","downcasts 0","downcasts 0",""
"passed","Thu Dec 23 00:26:31 GMT 2021","Thu Dec 23 00:26:34 GMT 2021","2399","tests.brownie.token.tests","test_approve","","","","test_approval_event_fires",""
"passed","Thu Dec 23 01:46:48 GMT 2021","Thu Dec 23 01:46:52 GMT 2021","4186","","Contract: SafeCast toUint64","","Contract: SafeCast toUint64","reverts when downcasting 2^64 + 1 (18446744073709551617)","reverts when downcasting 2^64 + 1 (18446744073709551617)",""
"passed","Thu Dec 23 00:54:34 GMT 2021","Thu Dec 23 00:54:42 GMT 2021","7473","","Contract: ERC721PresetMinterPauserAutoId pausing","","Contract: ERC721PresetMinterPauserAutoId pausing","other accounts cannot unpause","other accounts cannot unpause",""
"passed","Thu Dec 23 00:52:11 GMT 2021","Thu Dec 23 00:52:20 GMT 2021","9703","","Contract: ERC721URIStorage token URI","","Contract: ERC721URIStorage token URI","tokens without URI can be burnt ","tokens without URI can be burnt ",""
"passed","Thu Dec 23 01:38:23 GMT 2021","Thu Dec 23 01:38:32 GMT 2021","9362","","Contract: ERC721 with minted tokens approve when approving a non-zero address when there was no prior approval","","Contract: ERC721 with minted tokens approve when approving a non-zero address when there was no prior approval","sets the approval for the target address","sets the approval for the target address",""
"passed","Thu Dec 23 01:16:55 GMT 2021","Thu Dec 23 01:17:09 GMT 2021","14808","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when the address of the previous owner is incorrect","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when the address of the previous owner is incorrect","reverts","reverts",""
"passed","Thu Dec 23 01:46:45 GMT 2021","Thu Dec 23 01:47:05 GMT 2021","19991","","Contract: BitMap setTo","","Contract: BitMap setTo","set several consecutive keys","set several consecutive keys",""
"passed","Thu Dec 23 01:46:06 GMT 2021","Thu Dec 23 01:46:10 GMT 2021","4112","","Contract: ECDSA toEthSignedMessageHash","","Contract: ECDSA toEthSignedMessageHash","prefixes bytes32 data correctly","prefixes bytes32 data correctly",""
"passed","Thu Dec 23 01:22:19 GMT 2021","Thu Dec 23 01:22:33 GMT 2021","14649","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a user account when called by the owner without an approved user","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a user account when called by the owner without an approved user","emits a Transfer event","emits a Transfer event",""
