"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 01:28:43 GMT 2021","Wed Dec 15 01:28:59 GMT 2021","15690","","Contract: ERC1155Burnable burnBatch","","Contract: ERC1155Burnable burnBatch","unapproved accounts cannot burn the holder's tokens","unapproved accounts cannot burn the holder's tokens",""
"passed","Wed Dec 15 02:15:01 GMT 2021","Wed Dec 15 02:15:22 GMT 2021","21135","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","keeps the owner balance","keeps the owner balance",""
"passed","Wed Dec 15 00:18:49 GMT 2021","Wed Dec 15 00:18:50 GMT 2021","962","Ethers.js","","","","","shouldConnectViaEthersJs",""
"passed","Wed Dec 15 02:38:55 GMT 2021","Wed Dec 15 02:39:08 GMT 2021","13500","","Contract: ERC721 with minted tokens approve when the sender does not own the given token ID","","Contract: ERC721 with minted tokens approve when the sender does not own the given token ID","reverts","reverts",""
"failed","Wed Dec 15 02:55:19 GMT 2021","Wed Dec 15 02:55:30 GMT 2021","10893","","Contract: Address sendValue when sender contract has funds","","Contract: Address sendValue when sender contract has funds","reverts when sending more than the balance","reverts when sending more than the balance",""
"passed","Wed Dec 15 01:52:19 GMT 2021","Wed Dec 15 01:52:45 GMT 2021","26864","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the owner","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the owner","adjusts owners tokens by index","adjusts owners tokens by index",""
"passed","Wed Dec 15 02:54:01 GMT 2021","Wed Dec 15 02:54:17 GMT 2021","16067","","Contract: EnumerableMap set","","Contract: EnumerableMap set","updates values for keys already in the set","updates values for keys already in the set",""
"broken","Wed Dec 15 00:18:52 GMT 2021","Wed Dec 15 00:18:54 GMT 2021","1625","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Wed Dec 15 00:22:59 GMT 2021","Wed Dec 15 00:23:08 GMT 2021","9741","","Contract: AccessControl granting","","Contract: AccessControl granting","non-admin cannot grant role to other accounts","non-admin cannot grant role to other accounts",""
"passed","Wed Dec 15 01:42:10 GMT 2021","Wed Dec 15 01:42:30 GMT 2021","20173","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the operator","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the operator","emits a Transfer event","emits a Transfer event",""
"passed","Wed Dec 15 01:24:30 GMT 2021","Wed Dec 15 01:24:43 GMT 2021","13184","","Contract: ERC721Pausable when token is paused getApproved","","Contract: ERC721Pausable when token is paused getApproved","returns approved address","returns approved address",""
"passed","Wed Dec 15 01:24:12 GMT 2021","Wed Dec 15 01:24:20 GMT 2021","7765","","Contract: ERC20PresetMinterPauser pausing","","Contract: ERC20PresetMinterPauser pausing","other accounts cannot pause","other accounts cannot pause",""
"passed","Wed Dec 15 02:58:45 GMT 2021","Wed Dec 15 02:58:51 GMT 2021","5979","","Contract: SafeCast toInt64","","Contract: SafeCast toInt64","downcasts 0","downcasts 0",""
"skipped","Wed Dec 15 01:05:11 GMT 2021","Wed Dec 15 01:05:11 GMT 2021","1","","Contract: ERC1967Proxy initialization with parameters payable when sending some balance","","Contract: ERC1967Proxy initialization with parameters payable when sending some balance","sets the implementation address","sets the implementation address",""
"passed","Wed Dec 15 02:45:00 GMT 2021","Wed Dec 15 02:45:05 GMT 2021","4676","","Contract: ERC721 Contract interface ERC721Metadata symbol()","","Contract: ERC721 Contract interface ERC721Metadata symbol()","has to be implemented","has to be implemented",""
"skipped","Wed Dec 15 01:22:38 GMT 2021","Wed Dec 15 01:22:38 GMT 2021","0","","Contract: ERC20Votes","","Contract: ERC20Votes","minting restriction","minting restriction",""
"passed","Wed Dec 15 02:52:22 GMT 2021","Wed Dec 15 02:52:28 GMT 2021","5772","","Contract: ERC165Storage Contract interface ERC165 ERC165's supportsInterface(bytes4)","","Contract: ERC165Storage Contract interface ERC165 ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
