"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"passed","Fri Nov 12 15:15:29 GMT 2021","Fri Nov 12 15:15:29 GMT 2021","609","Ethers.js","","","","","shouldConnectViaEthersJs",""
"passed","Fri Nov 12 15:15:29 GMT 2021","Fri Nov 12 15:15:29 GMT 2021","1","Ethers.js","","","","","testSigner",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","6","tests.truffle","test_truffle","","","","test_truffle_migration",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","6","tests.truffle","test_truffle","","","","test_truffle_contract",""
"broken","Fri Nov 12 15:17:14 GMT 2021","Fri Nov 12 15:17:15 GMT 2021","593","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"broken","Fri Nov 12 15:15:37 GMT 2021","Fri Nov 12 15:15:38 GMT 2021","664","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"skipped","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"broken","Fri Nov 12 15:15:32 GMT 2021","Fri Nov 12 15:15:32 GMT 2021","289","Ethers.js","","","","","testQueryHistoricEvents",""
"broken","Fri Nov 12 15:15:30 GMT 2021","Fri Nov 12 15:15:31 GMT 2021","897","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","8","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"broken","Fri Nov 12 15:15:31 GMT 2021","Fri Nov 12 15:15:32 GMT 2021","581","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Fri Nov 12 15:15:28 GMT 2021","Fri Nov 12 15:15:29 GMT 2021","999","Ethers.js","","","","","shouldCountTransactions",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","8","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"broken","Fri Nov 12 15:15:29 GMT 2021","Fri Nov 12 15:15:30 GMT 2021","1210","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","5","tests.truffle","test_truffle","","","","test_truffle_test",""
"broken","Fri Nov 12 15:15:32 GMT 2021","Fri Nov 12 15:15:32 GMT 2021","6","ethjs","","","","","test01",""
"passed","Fri Nov 12 15:15:32 GMT 2021","Fri Nov 12 15:15:32 GMT 2021","4","Ethers.js","","","","","testStateChangingMethods",""
"skipped","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"broken","Fri Nov 12 15:15:32 GMT 2021","Fri Nov 12 15:15:32 GMT 2021","289","Ethers.js","","","","","testSigningMessages",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","7","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data2]",""
"passed","Fri Nov 12 15:15:31 GMT 2021","Fri Nov 12 15:15:31 GMT 2021","7","Ethers.js","","","","","testContracts",""
"broken","Fri Nov 12 15:15:27 GMT 2021","Fri Nov 12 15:15:28 GMT 2021","540","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"passed","Fri Nov 12 15:18:11 GMT 2021","Fri Nov 12 15:18:11 GMT 2021","7","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data1]",""
"passed","Fri Nov 12 15:15:32 GMT 2021","Fri Nov 12 15:15:32 GMT 2021","4","ethjs","","","","","Connection test (js)",""
