"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 17 08:47:12 GMT 2021","Wed Nov 17 08:47:13 GMT 2021","917","Ethers.js","","","","","shouldConnectViaEthersJs",""
"passed","Wed Nov 17 08:47:11 GMT 2021","Wed Nov 17 08:47:12 GMT 2021","1439","Ethers.js","","","","","shouldCountTransactions",""
"broken","Wed Nov 17 08:47:13 GMT 2021","Wed Nov 17 08:47:15 GMT 2021","1798","Ethers.js","","","","","testQueryingBlockchain",""
"broken","Wed Nov 17 08:47:18 GMT 2021","Wed Nov 17 08:47:18 GMT 2021","424","Ethers.js","","","","","testSigningMessages",""
"failed","Wed Nov 17 08:52:34 GMT 2021","Wed Nov 17 08:54:08 GMT 2021","93466","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"skipped","Wed Nov 17 08:50:44 GMT 2021","Wed Nov 17 08:50:44 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"passed","Wed Nov 17 08:47:18 GMT 2021","Wed Nov 17 08:47:18 GMT 2021","5","ethjs","","","","","Connection test (js)",""
"passed","Wed Nov 17 08:47:17 GMT 2021","Wed Nov 17 08:47:17 GMT 2021","6","Ethers.js","","","","","testStateChangingMethods",""
"skipped","Wed Nov 17 08:50:44 GMT 2021","Wed Nov 17 08:50:44 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"broken","Wed Nov 17 08:47:10 GMT 2021","Wed Nov 17 08:47:11 GMT 2021","769","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"broken","Wed Nov 17 08:47:16 GMT 2021","Wed Nov 17 08:47:17 GMT 2021","872","Ethers.js","","","","","testReadOnlyMethods",""
"failed","Wed Nov 17 08:51:35 GMT 2021","Wed Nov 17 08:52:34 GMT 2021","59109","tests.truffle","test_truffle","","","","test_truffle_test",""
"passed","Wed Nov 17 08:50:44 GMT 2021","Wed Nov 17 08:51:35 GMT 2021","51093","tests.truffle","test_truffle","","","","test_truffle_migration",""
"skipped","Wed Nov 17 08:50:44 GMT 2021","Wed Nov 17 08:50:44 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"passed","Wed Nov 17 08:47:13 GMT 2021","Wed Nov 17 08:47:13 GMT 2021","1","Ethers.js","","","","","testSigner",""
"broken","Wed Nov 17 08:47:23 GMT 2021","Wed Nov 17 08:47:24 GMT 2021","957","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"broken","Wed Nov 17 08:47:18 GMT 2021","Wed Nov 17 08:47:18 GMT 2021","5","ethjs","","","","","test01",""
"broken","Wed Nov 17 08:47:17 GMT 2021","Wed Nov 17 08:47:18 GMT 2021","427","Ethers.js","","","","","testQueryHistoricEvents",""
"broken","Wed Nov 17 08:47:15 GMT 2021","Wed Nov 17 08:47:16 GMT 2021","1357","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Wed Nov 17 08:47:16 GMT 2021","Wed Nov 17 08:47:16 GMT 2021","7","Ethers.js","","","","","testContracts",""
