"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 07 08:50:38 GMT 2021","Tue Dec 07 08:50:51 GMT 2021","12885","","Contract: ERC2771Context when called directly msgSender","","Contract: ERC2771Context when called directly msgSender","returns the transaction sender when called from an EOA","returns the transaction sender when called from an EOA",""
"passed","Tue Dec 07 08:14:35 GMT 2021","Tue Dec 07 08:14:35 GMT 2021","129","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[1]",""
"passed","Tue Dec 07 08:54:27 GMT 2021","Tue Dec 07 08:54:38 GMT 2021","10468","","Contract: ProxyAdmin #upgradeAndCall with unauthorized account","","Contract: ProxyAdmin #upgradeAndCall with unauthorized account","fails to upgrade","fails to upgrade",""
"passed","Tue Dec 07 08:28:43 GMT 2021","Tue Dec 07 08:29:17 GMT 2021","33885","","Contract: Governor Contract interface Governor proposalSnapshot(uint256)","","Contract: Governor Contract interface Governor proposalSnapshot(uint256)","has to be implemented","has to be implemented",""
"passed","Tue Dec 07 10:16:52 GMT 2021","Tue Dec 07 10:17:17 GMT 2021","24370","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a valid receiver contract","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a valid receiver contract","calls onERC721Received from approved","calls onERC721Received from approved",""
"passed","Tue Dec 07 09:51:28 GMT 2021","Tue Dec 07 09:51:55 GMT 2021","26912","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the owner","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the owner","emits an Approval event","emits an Approval event",""
"passed","Tue Dec 07 10:52:33 GMT 2021","Tue Dec 07 10:52:46 GMT 2021","12127","","Contract: Context msgSender","","Contract: Context msgSender","returns the transaction sender when called from an EOA","returns the transaction sender when called from an EOA",""
"passed","Tue Dec 07 10:52:58 GMT 2021","Tue Dec 07 10:53:04 GMT 2021","5853","","Contract: ECDSA recover with valid signature using web3.eth.sign","","Contract: ECDSA recover with valid signature using web3.eth.sign","returns signer address with correct signature for arbitrary length message","returns signer address with correct signature for arbitrary length message",""
"passed","Tue Dec 07 09:20:23 GMT 2021","Tue Dec 07 09:20:34 GMT 2021","11238","","Contract: ERC721URIStorage token URI","","Contract: ERC721URIStorage token URI","reverts when setting for non existent token id","reverts when setting for non existent token id",""
"passed","Tue Dec 07 08:17:22 GMT 2021","Tue Dec 07 08:17:34 GMT 2021","12000","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","the new admin can grant roles","the new admin can grant roles",""
"passed","Tue Dec 07 10:25:53 GMT 2021","Tue Dec 07 10:26:19 GMT 2021","26479","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when called by the owner without an approved user","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when called by the owner without an approved user","emits a Transfer event","emits a Transfer event",""
"passed","Tue Dec 07 10:53:07 GMT 2021","Tue Dec 07 10:53:14 GMT 2021","7172","","Contract: ERC165Storage","","Contract: ERC165Storage","does not allow 0xffffffff","does not allow 0xffffffff",""
"passed","Tue Dec 07 10:56:48 GMT 2021","Tue Dec 07 10:56:57 GMT 2021","8904","","Contract: EnumerableMap read get with message","","Contract: EnumerableMap read get with message","missing value","missing value",""
"passed","Tue Dec 07 09:24:06 GMT 2021","Tue Dec 07 09:24:33 GMT 2021","26663","","Contract: ERC721 with minted tokens transfers via transferFrom when called by the owner","","Contract: ERC721 with minted tokens transfers via transferFrom when called by the owner","transfers the ownership of the given token ID to the given address","transfers the ownership of the given token ID to the given address",""
"passed","Tue Dec 07 10:54:23 GMT 2021","Tue Dec 07 10:54:33 GMT 2021","9923","","Contract: ERC165Checker ERC165 supported","","Contract: ERC165Checker ERC165 supported","does not support mock interface via supportsAllInterfaces","does not support mock interface via supportsAllInterfaces",""
"passed","Tue Dec 07 08:55:55 GMT 2021","Tue Dec 07 08:56:03 GMT 2021","7719","","Contract: ReentrancyGuard","","Contract: ReentrancyGuard","does not allow local recursion","does not allow local recursion",""
"broken","Tue Dec 07 08:41:19 GMT 2021","Tue Dec 07 08:41:54 GMT 2021","35352","","Contract: Governor scenario vote not over","","Contract: Governor scenario vote not over","run","run",""
"passed","Tue Dec 07 10:54:42 GMT 2021","Tue Dec 07 10:54:52 GMT 2021","10204","","Contract: BitMap","","Contract: BitMap","starts empty","starts empty",""
"passed","Tue Dec 07 08:16:30 GMT 2021","Tue Dec 07 08:16:40 GMT 2021","10154","","Contract: AccessControl revoking with granted role","","Contract: AccessControl revoking with granted role","a role can be revoked multiple times","a role can be revoked multiple times",""
"passed","Tue Dec 07 09:36:08 GMT 2021","Tue Dec 07 09:36:35 GMT 2021","26791","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom when sending to a valid receiver with data","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom when sending to a valid receiver with data","debits transferred balances from sender","debits transferred balances from sender",""
