"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 15 11:16:37 GMT 2021","Wed Dec 15 11:16:43 GMT 2021","5637","Contract: ERC1155","like an ERC1155","setApprovalForAll","","","emits an ApprovalForAll log",""
"passed","Wed Dec 15 11:30:51 GMT 2021","Wed Dec 15 11:30:55 GMT 2021","3637","Contract: ERC1155PresetMinterPauser","Contract interface","ERC1155 > balanceOf(address,uint256)","","","has to be implemented",""
"passed","Wed Dec 15 11:15:50 GMT 2021","Wed Dec 15 11:16:08 GMT 2021","17392","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner","","","emits an Approval event",""
"skipped","Wed Dec 15 10:48:24 GMT 2021","Wed Dec 15 10:48:24 GMT 2021","0","Contract: ERC20Votes","getPastTotalSupply","","","","returns the latest block if >= last checkpoint block",""
"passed","Wed Dec 15 11:12:56 GMT 2021","Wed Dec 15 11:13:11 GMT 2021","14622","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when sent to the owner","","","keeps the owner balance",""
"passed","Wed Dec 15 10:58:06 GMT 2021","Wed Dec 15 10:58:13 GMT 2021","7354","Contract: SafeMath","memory leakage","","","","add",""
"passed","Wed Dec 15 11:21:01 GMT 2021","Wed Dec 15 11:21:23 GMT 2021","21744","Contract: Governor","Contract interface","Governor > votingPeriod()","","","has to be implemented",""
"failed","Wed Dec 15 10:15:08 GMT 2021","Wed Dec 15 10:15:10 GMT 2021","1500","tests.brownie.token.tests","test_transferFrom","","","","test_no_approval",""
"passed","Wed Dec 15 10:29:14 GMT 2021","Wed Dec 15 10:29:18 GMT 2021","4163","Contract: SignedSafeMath","div","","","","returns complete number result on non-even division",""
"failed","Wed Dec 15 11:36:30 GMT 2021","Wed Dec 15 11:36:30 GMT 2021","0","Contract: Governor","Settings update","setVotingDelay","","","""after each"" hook for ""run""",""
"passed","Wed Dec 15 11:23:13 GMT 2021","Wed Dec 15 11:23:35 GMT 2021","22024","Contract: Governor","Contract interface","Governor > castVote(uint256,uint8)","","","has to be implemented",""
"passed","Wed Dec 15 11:00:12 GMT 2021","Wed Dec 15 11:00:16 GMT 2021","4140","Contract: Create2","computeAddress","","","","computes the correct contract address",""
"passed","Wed Dec 15 11:22:25 GMT 2021","Wed Dec 15 11:22:37 GMT 2021","11655","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when called by the multiTokenHolder","","","credits transferred balances to receiver",""
"passed","Wed Dec 15 10:42:20 GMT 2021","Wed Dec 15 10:42:24 GMT 2021","4105","Contract: SafeCast","toInt8","","","","reverts when downcasting -2^7 - 1 (-129)",""
"passed","Wed Dec 15 11:12:57 GMT 2021","Wed Dec 15 11:13:09 GMT 2021","11804","Contract: ERC20Pausable","pausable token","transfer","","","allows to transfer when paused and then unpaused",""
"skipped","Wed Dec 15 11:39:31 GMT 2021","Wed Dec 15 11:39:31 GMT 2021","0","Contract: GovernorTimelockCompound","","","","","doesn't accept ether transfers",""
"passed","Wed Dec 15 10:48:56 GMT 2021","Wed Dec 15 10:49:00 GMT 2021","3966","Contract: SafeCast","toInt256","","","","reverts when casting UINT256_MAX (115792089237316195423570985008687907853269984665640564039457584007913129639935)",""
"passed","Wed Dec 15 11:26:33 GMT 2021","Wed Dec 15 11:26:47 GMT 2021","14248","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the owner","","","adjusts owners tokens by index",""
"skipped","Wed Dec 15 10:48:24 GMT 2021","Wed Dec 15 10:48:24 GMT 2021","0","Contract: ERC20Votes","set delegation","with signature","","","rejects bad delegatee",""
"passed","Wed Dec 15 10:43:53 GMT 2021","Wed Dec 15 10:43:58 GMT 2021","4235","Contract: SafeCast","toInt16","","","","reverts when downcasting -2^15 - 1 (-32769)",""
"passed","Wed Dec 15 11:14:57 GMT 2021","Wed Dec 15 11:15:06 GMT 2021","8185","Contract: ERC20Permit","permit","","","","rejects reused signature",""
"passed","Wed Dec 15 11:06:55 GMT 2021","Wed Dec 15 11:07:02 GMT 2021","7146","Contract: ERC165Checker","ERC165 and many interfaces supported","","","","supports not all of the interfaces queried via getSupportedInterfaces",""
"passed","Wed Dec 15 12:09:53 GMT 2021","Wed Dec 15 12:10:00 GMT 2021","6716","Contract: StorageSlot","address storage slot","get","","","from other slot",""
"passed","Wed Dec 15 10:41:19 GMT 2021","Wed Dec 15 10:41:52 GMT 2021","33695","Contract: SafeCast","toUint256","","","","reverts when casting -1",""
"passed","Wed Dec 15 11:29:06 GMT 2021","Wed Dec 15 11:29:14 GMT 2021","8017","Contract: ERC1155","internal functions","_burn > with minted-then-burnt tokens","","","emits a TransferSingle event",""
"passed","Wed Dec 15 11:13:12 GMT 2021","Wed Dec 15 11:13:17 GMT 2021","4491","Contract: AccessControl","Contract interface","AccessControl > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Wed Dec 15 11:00:30 GMT 2021","Wed Dec 15 11:01:24 GMT 2021","54299","Contract: ERC721","with minted tokens","transfers > via transferFrom > when sent to the owner","","","keeps ownership of the token",""
"passed","Wed Dec 15 11:07:20 GMT 2021","Wed Dec 15 11:07:28 GMT 2021","8436","Contract: ERC1820Implementer","with no registered interfaces","","","","returns false when interface implementation is queried",""
