"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 14 12:58:09 GMT 2021","Tue Dec 14 12:58:09 GMT 2021","1","Ethers.js","","","","","testSigner",""
"passed","Tue Dec 14 13:01:17 GMT 2021","Tue Dec 14 13:01:21 GMT 2021","4446","tests.brownie.token.tests","test_transferFrom","","","","test_caller_approval_affected",""
"passed","Tue Dec 14 13:01:13 GMT 2021","Tue Dec 14 13:01:17 GMT 2021","4226","tests.brownie.token.tests","test_transferFrom","","","","test_caller_balance_not_affected",""
"passed","Tue Dec 14 13:00:42 GMT 2021","Tue Dec 14 13:00:44 GMT 2021","2198","tests.brownie.token.tests","test_transfer","","","","test_sender_balance_decreases",""
"broken","Tue Dec 14 13:00:34 GMT 2021","Tue Dec 14 13:00:36 GMT 2021","2170","tests.brownie.token.tests","test_approve","","","","test_returns_true",""
"passed","Tue Dec 14 13:00:59 GMT 2021","Tue Dec 14 13:01:01 GMT 2021","2169","tests.brownie.token.tests","test_transfer","","","","test_transfer_event_fires",""
"broken","Tue Dec 14 13:01:32 GMT 2021","Tue Dec 14 13:01:36 GMT 2021","3666","tests.brownie.token.tests","test_transferFrom","","","","test_returns_true",""
"passed","Tue Dec 14 13:00:20 GMT 2021","Tue Dec 14 13:00:20 GMT 2021","189","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[3]",""
"passed","Tue Dec 14 13:01:59 GMT 2021","Tue Dec 14 13:02:04 GMT 2021","4890","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self",""
"broken","Tue Dec 14 12:58:06 GMT 2021","Tue Dec 14 12:58:07 GMT 2021","682","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"failed","Tue Dec 14 13:03:11 GMT 2021","Tue Dec 14 13:03:31 GMT 2021","20205","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"failed","Tue Dec 14 13:01:52 GMT 2021","Tue Dec 14 13:01:59 GMT 2021","6117","tests.brownie.token.tests","test_transferFrom","","","","test_revoked_approval",""
"passed","Tue Dec 14 13:00:29 GMT 2021","Tue Dec 14 13:00:31 GMT 2021","2155","tests.brownie.token.tests","test_approve","","","","test_approve_self",""
