"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Nov 26 10:54:29 GMT 2021","Fri Nov 26 10:54:29 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"broken","Fri Nov 26 11:13:39 GMT 2021","Fri Nov 26 11:14:18 GMT 2021","39269","","Contract: Governor scenario nominal","","Contract: Governor scenario nominal","run","run",""
"passed","Fri Nov 26 11:05:10 GMT 2021","Fri Nov 26 11:05:46 GMT 2021","36326","","Contract: Governor Contract interface Governor hashProposal(address[],uint256[],bytes[],bytes32)","","Contract: Governor Contract interface Governor hashProposal(address[],uint256[],bytes[],bytes32)","has to be implemented","has to be implemented",""
"passed","Fri Nov 26 11:45:12 GMT 2021","Fri Nov 26 11:45:19 GMT 2021","6983","","Contract: ERC1967Proxy initialization with parameters payable when not sending balance","","Contract: ERC1967Proxy initialization with parameters payable when not sending balance","has expected balance","has expected balance",""
"passed","Fri Nov 26 11:10:02 GMT 2021","Fri Nov 26 11:10:38 GMT 2021","36361","","Contract: Governor Contract interface Governor hasVoted(uint256,address)","","Contract: Governor Contract interface Governor hasVoted(uint256,address)","has to be implemented","has to be implemented",""
"failed","Fri Nov 26 11:44:07 GMT 2021","Fri Nov 26 11:44:13 GMT 2021","6590","","Contract: ERC1967Proxy initialization without parameters non payable when sending some balance","","Contract: ERC1967Proxy initialization without parameters non payable when sending some balance","reverts","reverts",""
"broken","Fri Nov 26 11:58:18 GMT 2021","Fri Nov 26 11:58:21 GMT 2021","3116","","Contract: PullPayment payments","","Contract: PullPayment payments","can record an async payment correctly","can record an async payment correctly",""
"skipped","Fri Nov 26 11:00:12 GMT 2021","Fri Nov 26 11:00:12 GMT 2021","0","","Contract: TimelockController methods batch execute with scheduled operation on time","","Contract: TimelockController methods batch execute with scheduled operation on time","prevent non-executor from revealing","prevent non-executor from revealing",""
"passed","Fri Nov 26 11:09:25 GMT 2021","Fri Nov 26 11:10:02 GMT 2021","36900","","Contract: Governor Contract interface Governor getVotes(address,uint256)","","Contract: Governor Contract interface Governor getVotes(address,uint256)","has to be implemented","has to be implemented",""
"passed","Fri Nov 26 11:58:54 GMT 2021","Fri Nov 26 11:59:03 GMT 2021","9016","","Contract: ReentrancyGuard","","Contract: ReentrancyGuard","does not allow indirect local recursion","does not allow indirect local recursion",""
"passed","Fri Nov 26 10:56:25 GMT 2021","Fri Nov 26 10:56:45 GMT 2021","19454","","Contract: PaymentSplitter once deployed accepts payments","","Contract: PaymentSplitter once deployed accepts payments","Token","Token",""
"passed","Fri Nov 26 11:44:22 GMT 2021","Fri Nov 26 11:44:29 GMT 2021","7325","","Contract: BeaconProxy bad beacon is not accepted","","Contract: BeaconProxy bad beacon is not accepted","non-compliant beacon","non-compliant beacon",""
"skipped","Fri Nov 26 11:46:54 GMT 2021","Fri Nov 26 11:46:54 GMT 2021","0","","Contract: TransparentUpgradeableProxy initialization with parameters payable when not sending balance","","Contract: TransparentUpgradeableProxy initialization with parameters payable when not sending balance","sets the implementation address","sets the implementation address",""
"passed","Fri Nov 26 10:53:54 GMT 2021","Fri Nov 26 10:53:59 GMT 2021","4863","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_full_balance",""
"passed","Fri Nov 26 11:48:16 GMT 2021","Fri Nov 26 11:48:27 GMT 2021","10487","","Contract: TransparentUpgradeableProxy upgradeTo when the sender is the admin when the given implementation is different from the current one","","Contract: TransparentUpgradeableProxy upgradeTo when the sender is the admin when the given implementation is different from the current one","upgrades to the requested implementation","upgrades to the requested implementation",""
"passed","Fri Nov 26 10:57:54 GMT 2021","Fri Nov 26 10:58:12 GMT 2021","18148","","Contract: PaymentSplitter once deployed release Token","","Contract: PaymentSplitter once deployed release Token","reverts if no funds to claim","reverts if no funds to claim",""
"broken","Fri Nov 26 10:49:23 GMT 2021","Fri Nov 26 10:49:25 GMT 2021","1999","Ethers.js","","","","","testQueryingBlockchain",""
"skipped","Fri Nov 26 11:00:12 GMT 2021","Fri Nov 26 11:00:12 GMT 2021","0","","Contract: TimelockController methods simple execute with scheduled operation on time","","Contract: TimelockController methods simple execute with scheduled operation on time","prevent non-executor from revealing","prevent non-executor from revealing",""
