"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 17 03:15:51 GMT 2021","Fri Dec 17 03:16:07 GMT 2021","16432","","Contract: ERC165Checker ERC165 not supported","","Contract: ERC165Checker ERC165 not supported","does not support ERC165","does not support ERC165",""
"passed","Fri Dec 17 02:35:22 GMT 2021","Fri Dec 17 02:35:44 GMT 2021","22174","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","keeps same tokens by index","keeps same tokens by index",""
"skipped","Fri Dec 17 01:23:05 GMT 2021","Fri Dec 17 01:23:05 GMT 2021","0","","Contract: TransparentUpgradeableProxy initialization without parameters payable when not sending balance","","Contract: TransparentUpgradeableProxy initialization without parameters payable when not sending balance","sets the implementation address","sets the implementation address",""
"passed","Fri Dec 17 01:48:58 GMT 2021","Fri Dec 17 01:49:05 GMT 2021","6710","","Contract: ERC1155PresetMinterPauser Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","","Contract: ERC1155PresetMinterPauser Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"passed","Fri Dec 17 01:22:46 GMT 2021","Fri Dec 17 01:22:53 GMT 2021","7247","","Contract: ProxyAdmin #getProxyImplementation","","Contract: ProxyAdmin #getProxyImplementation","returns proxy implementation address","returns proxy implementation address",""
"passed","Fri Dec 17 01:45:03 GMT 2021","Fri Dec 17 01:45:11 GMT 2021","8241","","Contract: ERC20 approve when the spender is not the zero address when the sender has enough balance","","Contract: ERC20 approve when the spender is not the zero address when the sender has enough balance","emits an approval event","emits an approval event",""
"passed","Fri Dec 17 02:03:47 GMT 2021","Fri Dec 17 02:04:09 GMT 2021","22076","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a user account when called by the operator","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a user account when called by the operator","adjusts owners balances","adjusts owners balances",""
"passed","Fri Dec 17 01:45:23 GMT 2021","Fri Dec 17 01:45:36 GMT 2021","12405","","Contract: ERC721 with minted tokens balanceOf when querying the zero address","","Contract: ERC721 with minted tokens balanceOf when querying the zero address","throws","throws",""
"passed","Fri Dec 17 03:23:41 GMT 2021","Fri Dec 17 03:23:48 GMT 2021","7025","","Contract: SafeCast toInt16","","Contract: SafeCast toInt16","reverts when downcasting -2^15 - 1 (-32769)","reverts when downcasting -2^15 - 1 (-32769)",""
"passed","Fri Dec 17 02:33:55 GMT 2021","Fri Dec 17 02:34:18 GMT 2021","23018","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","keeps ownership of the token","keeps ownership of the token",""
"passed","Fri Dec 17 01:31:41 GMT 2021","Fri Dec 17 01:31:49 GMT 2021","7602","","Contract: Pausable when unpaused when paused unpausing when unpaused","","Contract: Pausable when unpaused when paused unpausing when unpaused","emits an Unpaused event","emits an Unpaused event",""
"passed","Fri Dec 17 03:16:45 GMT 2021","Fri Dec 17 03:16:50 GMT 2021","5492","","Contract: SafeMath with flag mul","","Contract: SafeMath with flag mul","multiplies by zero correctly","multiplies by zero correctly",""
"passed","Fri Dec 17 01:24:27 GMT 2021","Fri Dec 17 01:24:34 GMT 2021","7208","","Contract: Clones cloneDeterministic initialization without parameters payable when sending some balance","","Contract: Clones cloneDeterministic initialization without parameters payable when sending some balance","initializes the proxy","initializes the proxy",""
"passed","Fri Dec 17 02:05:10 GMT 2021","Fri Dec 17 02:05:22 GMT 2021","12787","","Contract: ERC1155 internal functions _burn with minted-then-burnt tokens","","Contract: ERC1155 internal functions _burn with minted-then-burnt tokens","emits a TransferSingle event","emits a TransferSingle event",""
"passed","Fri Dec 17 02:14:45 GMT 2021","Fri Dec 17 02:15:12 GMT 2021","27034","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the approved individual","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the approved individual","adjusts owners tokens by index","adjusts owners tokens by index",""
"passed","Fri Dec 17 02:35:03 GMT 2021","Fri Dec 17 02:35:23 GMT 2021","19913","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a user account when sent to the owner","emits only a transfer event","emits only a transfer event",""
"passed","Fri Dec 17 03:06:34 GMT 2021","Fri Dec 17 03:06:43 GMT 2021","9132","","Contract: ERC721Enumerable metadata token URI","","Contract: ERC721Enumerable metadata token URI","reverts when queried for non existent token id","reverts when queried for non existent token id",""
"failed","Fri Dec 17 01:22:39 GMT 2021","Fri Dec 17 01:22:43 GMT 2021","3650","","Contract: ERC1967Proxy initialization without parameters payable when not sending balance","","Contract: ERC1967Proxy initialization without parameters payable when not sending balance","has expected balance","has expected balance",""
"passed","Fri Dec 17 01:46:24 GMT 2021","Fri Dec 17 01:46:48 GMT 2021","24219","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when called by the owner","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when called by the owner","adjusts owners tokens by index","adjusts owners tokens by index",""
"passed","Fri Dec 17 03:07:45 GMT 2021","Fri Dec 17 03:07:51 GMT 2021","5547","","Contract: ERC721Enumerable Contract interface ERC721Enumerable tokenByIndex(uint256)","","Contract: ERC721Enumerable Contract interface ERC721Enumerable tokenByIndex(uint256)","has to be implemented","has to be implemented",""
"passed","Fri Dec 17 03:27:37 GMT 2021","Fri Dec 17 03:27:45 GMT 2021","7493","","Contract: SafeCast toInt128","","Contract: SafeCast toInt128","reverts when downcasting 2^127 (170141183460469231731687303715884105728)","reverts when downcasting 2^127 (170141183460469231731687303715884105728)",""
"passed","Fri Dec 17 02:13:59 GMT 2021","Fri Dec 17 02:14:23 GMT 2021","24054","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the approved individual","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the approved individual","emits a Transfer event","emits a Transfer event",""
"passed","Fri Dec 17 03:16:52 GMT 2021","Fri Dec 17 03:17:04 GMT 2021","12351","","Contract: ECDSA recover with valid signature with v1 signature","","Contract: ECDSA recover with valid signature with v1 signature","reverts with 01 as version value","reverts with 01 as version value",""
"passed","Fri Dec 17 01:47:55 GMT 2021","Fri Dec 17 01:48:16 GMT 2021","20993","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when called by the approved individual","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when called by the approved individual","emits an Approval event","emits an Approval event",""
"passed","Fri Dec 17 01:50:32 GMT 2021","Fri Dec 17 01:50:41 GMT 2021","9157","","Contract: ERC20 _burn for a non zero account for less amount than balance","","Contract: ERC20 _burn for a non zero account for less amount than balance","decrements totalSupply","decrements totalSupply",""
"passed","Fri Dec 17 01:46:07 GMT 2021","Fri Dec 17 01:46:20 GMT 2021","12915","","Contract: ERC1155Supply after burn single","","Contract: ERC1155Supply after burn single","totalSupply","totalSupply",""
"skipped","Fri Dec 17 00:55:35 GMT 2021","Fri Dec 17 00:55:35 GMT 2021","0","","Contract: TimelockController methods simple schedule","","Contract: TimelockController methods simple schedule","prevent non-proposer from commiting","prevent non-proposer from commiting",""
"passed","Fri Dec 17 02:04:09 GMT 2021","Fri Dec 17 02:04:17 GMT 2021","7464","","Contract: ERC1155 internal functions _mintBatch","","Contract: ERC1155 internal functions _mintBatch","reverts with a zero destination address","reverts with a zero destination address",""
"passed","Fri Dec 17 03:15:08 GMT 2021","Fri Dec 17 03:15:16 GMT 2021","8242","","Contract: MerkleProof verify","","Contract: MerkleProof verify","returns false for a Merkle proof of invalid length","returns false for a Merkle proof of invalid length",""
"passed","Fri Dec 17 03:16:49 GMT 2021","Fri Dec 17 03:16:56 GMT 2021","7512","","Contract: SafeCast toUint16","","Contract: SafeCast toUint16","reverts when downcasting 2^16 + 1 (65537)","reverts when downcasting 2^16 + 1 (65537)",""
"passed","Fri Dec 17 03:17:19 GMT 2021","Fri Dec 17 03:17:28 GMT 2021","8540","","Contract: ECDSA recover with valid signature with v1 signature","","Contract: ECDSA recover with valid signature with v1 signature","reverts with wrong version","reverts with wrong version",""
"passed","Fri Dec 17 01:47:03 GMT 2021","Fri Dec 17 01:47:12 GMT 2021","8815","","Contract: ERC1155PresetMinterPauser","","Contract: ERC1155PresetMinterPauser","deployer has the minter role","deployer has the minter role",""
"passed","Fri Dec 17 01:54:34 GMT 2021","Fri Dec 17 01:54:49 GMT 2021","14599","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom","","Contract: ERC1155 like an ERC1155 safeBatchTransferFrom","reverts when transferring amount more than any of balances","reverts when transferring amount more than any of balances",""
"passed","Fri Dec 17 01:50:41 GMT 2021","Fri Dec 17 01:50:51 GMT 2021","10645","","Contract: ERC1155PresetMinterPauser pausing","","Contract: ERC1155PresetMinterPauser pausing","other accounts cannot unpause","other accounts cannot unpause",""
"passed","Fri Dec 17 02:00:59 GMT 2021","Fri Dec 17 02:01:21 GMT 2021","22583","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a user account when called by the approved individual","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a user account when called by the approved individual","clears the approval for the token ID","clears the approval for the token ID",""
"passed","Fri Dec 17 03:22:29 GMT 2021","Fri Dec 17 03:22:38 GMT 2021","8322","","Contract: SafeMath memory leakage","","Contract: SafeMath memory leakage","add","add",""
"broken","Fri Dec 17 01:15:22 GMT 2021","Fri Dec 17 01:15:52 GMT 2021","29996","","Contract: Governor Cancel After proposal","","Contract: Governor Cancel After proposal","run","run",""
"passed","Fri Dec 17 01:50:43 GMT 2021","Fri Dec 17 01:51:05 GMT 2021","22083","","Contract: ERC1155 like an ERC1155 safeTransferFrom when called by an operator on behalf of the multiTokenHolder when operator is approved by multiTokenHolder","","Contract: ERC1155 like an ERC1155 safeTransferFrom when called by an operator on behalf of the multiTokenHolder when operator is approved by multiTokenHolder","preserves operator's balances not involved in the transfer","preserves operator's balances not involved in the transfer",""
"skipped","Fri Dec 17 01:41:22 GMT 2021","Fri Dec 17 01:41:22 GMT 2021","0","","Contract: ERC20VotesComp getPastTotalSupply","","Contract: ERC20VotesComp getPastTotalSupply","returns the latest block if >= last checkpoint block","returns the latest block if >= last checkpoint block",""
"passed","Fri Dec 17 03:07:08 GMT 2021","Fri Dec 17 03:07:23 GMT 2021","15699","","Contract: ERC721Enumerable metadata token URI base URI","","Contract: ERC721Enumerable metadata token URI base URI","token URI can be changed by changing the base URI","token URI can be changed by changing the base URI",""
"passed","Fri Dec 17 02:20:06 GMT 2021","Fri Dec 17 02:20:34 GMT 2021","28252","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the owner without an approved user","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the owner without an approved user","emits an Approval event","emits an Approval event",""
"skipped","Fri Dec 17 01:22:13 GMT 2021","Fri Dec 17 01:22:13 GMT 2021","0","","Contract: TransparentUpgradeableProxy without initialization when not sending balance","","Contract: TransparentUpgradeableProxy without initialization when not sending balance","sets the implementation address","sets the implementation address",""
"passed","Fri Dec 17 03:21:55 GMT 2021","Fri Dec 17 03:22:03 GMT 2021","8023","","Contract: SafeCast toInt8","","Contract: SafeCast toInt8","downcasts -2^7 (-128)","downcasts -2^7 (-128)",""
"passed","Fri Dec 17 03:19:08 GMT 2021","Fri Dec 17 03:19:17 GMT 2021","9240","","Contract: Arrays findUpperBound Even number of elements","","Contract: Arrays findUpperBound Even number of elements","returns 0 for the first element","returns 0 for the first element",""
"passed","Fri Dec 17 03:24:38 GMT 2021","Fri Dec 17 03:25:44 GMT 2021","66491","","Contract: EnumerableSet EnumerableUintSet remove","","Contract: EnumerableSet EnumerableUintSet remove","adds and removes multiple values","adds and removes multiple values",""
"passed","Fri Dec 17 03:24:22 GMT 2021","Fri Dec 17 03:24:32 GMT 2021","9993","","Contract: Escrow as an escrow withdrawals","","Contract: Escrow as an escrow withdrawals","can do an empty withdrawal","can do an empty withdrawal",""
"passed","Fri Dec 17 01:53:39 GMT 2021","Fri Dec 17 01:54:01 GMT 2021","21985","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when sent to the owner","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when sent to the owner","keeps ownership of the token","keeps ownership of the token",""
"passed","Fri Dec 17 03:18:20 GMT 2021","Fri Dec 17 03:18:30 GMT 2021","9764","","Contract: SignedSafeMath div","","Contract: SignedSafeMath div","divides zero correctly","divides zero correctly",""
"passed","Fri Dec 17 03:18:14 GMT 2021","Fri Dec 17 03:18:32 GMT 2021","18162","","Contract: ERC165Checker ERC165 and single interface supported","","Contract: ERC165Checker ERC165 and single interface supported","supports mock interface via supportsAllInterfaces","supports mock interface via supportsAllInterfaces",""
"passed","Fri Dec 17 03:21:42 GMT 2021","Fri Dec 17 03:21:52 GMT 2021","9789","","Contract: SafeMath with custom revert message mod","","Contract: SafeMath with custom revert message mod","reverts with a 0 divisor","reverts with a 0 divisor",""
"passed","Fri Dec 17 01:42:54 GMT 2021","Fri Dec 17 01:43:26 GMT 2021","32355","","Contract: ERC20Snapshot totalSupplyAt with initial snapshot with supply changes after the snapshot with multiple snapshots after supply changes","","Contract: ERC20Snapshot totalSupplyAt with initial snapshot with supply changes after the snapshot with multiple snapshots after supply changes","all posterior snapshots return the supply after the changes","all posterior snapshots return the supply after the changes",""
"skipped","Fri Dec 17 01:41:22 GMT 2021","Fri Dec 17 01:41:22 GMT 2021","0","","Contract: ERC20VotesComp set delegation with signature","","Contract: ERC20VotesComp set delegation with signature","rejects expired permit","rejects expired permit",""
"passed","Fri Dec 17 01:41:32 GMT 2021","Fri Dec 17 01:41:38 GMT 2021","5975","","Contract: ERC20PresetFixedSupply burning","","Contract: ERC20PresetFixedSupply burning","holders can burn their tokens","holders can burn their tokens",""
"passed","Fri Dec 17 03:22:47 GMT 2021","Fri Dec 17 03:23:10 GMT 2021","23236","","Contract: EnumerableSet EnumerableUintSet add","","Contract: EnumerableSet EnumerableUintSet add","adds a value","adds a value",""
"skipped","Fri Dec 17 01:41:22 GMT 2021","Fri Dec 17 01:41:22 GMT 2021","0","","Contract: ERC20VotesComp transfers","","Contract: ERC20VotesComp transfers","no delegation","no delegation",""
"broken","Fri Dec 17 00:49:55 GMT 2021","Fri Dec 17 00:49:56 GMT 2021","575","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Fri Dec 17 02:16:54 GMT 2021","Fri Dec 17 02:17:21 GMT 2021","26735","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the operator","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the operator","adjusts owners balances","adjusts owners balances",""
"passed","Fri Dec 17 02:07:21 GMT 2021","Fri Dec 17 02:07:44 GMT 2021","23651","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a user account when sent to the owner","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a user account when sent to the owner","clears the approval for the token ID","clears the approval for the token ID",""
"passed","Fri Dec 17 01:42:36 GMT 2021","Fri Dec 17 01:42:50 GMT 2021","14678","","Contract: ERC721Pausable when token is paused","","Contract: ERC721Pausable when token is paused","reverts when trying to transferFrom","reverts when trying to transferFrom",""
"passed","Fri Dec 17 03:20:43 GMT 2021","Fri Dec 17 03:20:51 GMT 2021","8565","","Contract: Arrays findUpperBound Empty array","","Contract: Arrays findUpperBound Empty array","always returns 0 for empty array","always returns 0 for empty array",""
"passed","Fri Dec 17 02:03:54 GMT 2021","Fri Dec 17 02:04:17 GMT 2021","22318","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the owner without an approved user","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the owner without an approved user","emits a Transfer event","emits a Transfer event",""
"passed","Fri Dec 17 01:22:08 GMT 2021","Fri Dec 17 01:22:13 GMT 2021","5244","","Contract: TransparentUpgradeableProxy","","Contract: TransparentUpgradeableProxy","cannot be initialized with a non-contract address","cannot be initialized with a non-contract address",""
"passed","Fri Dec 17 01:46:43 GMT 2021","Fri Dec 17 01:46:56 GMT 2021","12790","","Contract: ERC20 decrease allowance when the spender is not the zero address when the sender has enough balance when the spender had an approved amount","","Contract: ERC20 decrease allowance when the spender is not the zero address when the sender has enough balance when the spender had an approved amount","sets the allowance to zero when all allowance is removed","sets the allowance to zero when all allowance is removed",""
"passed","Fri Dec 17 03:03:45 GMT 2021","Fri Dec 17 03:04:01 GMT 2021","15483","","Contract: ERC721Enumerable with minted tokens getApproved when token has been minted  when account has been approved","","Contract: ERC721Enumerable with minted tokens getApproved when token has been minted  when account has been approved","returns approved account","returns approved account",""
"broken","Fri Dec 17 03:21:36 GMT 2021","Fri Dec 17 03:21:47 GMT 2021","10345","","Contract: ConditionalEscrow when withdrawal is allowed as an escrow deposits","","Contract: ConditionalEscrow when withdrawal is allowed as an escrow deposits","can accept a single deposit","can accept a single deposit",""
"passed","Fri Dec 17 02:58:14 GMT 2021","Fri Dec 17 02:58:28 GMT 2021","14442","","Contract: ERC721 with minted tokens approve when approving a non-zero address when there was no prior approval","","Contract: ERC721 with minted tokens approve when approving a non-zero address when there was no prior approval","emits an approval event","emits an approval event",""
"passed","Fri Dec 17 01:47:50 GMT 2021","Fri Dec 17 01:48:00 GMT 2021","10460","","Contract: ERC1155 like an ERC1155 setApprovalForAll","","Contract: ERC1155 like an ERC1155 setApprovalForAll","reverts if attempting to approve self as an operator","reverts if attempting to approve self as an operator",""
"passed","Fri Dec 17 03:14:55 GMT 2021","Fri Dec 17 03:15:07 GMT 2021","11740","","Contract: ERC1820Implementer with no registered interfaces","","Contract: ERC1820Implementer with no registered interfaces","returns false when interface implementation is queried","returns false when interface implementation is queried",""
"passed","Fri Dec 17 02:46:55 GMT 2021","Fri Dec 17 02:47:25 GMT 2021","30468","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when called by the owner without an approved user","","Contract: ERC721 with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when called by the owner without an approved user","clears the approval for the token ID","clears the approval for the token ID",""
"passed","Fri Dec 17 03:10:24 GMT 2021","Fri Dec 17 03:10:59 GMT 2021","35297","","Contract: ERC721Enumerable with minted tokens tokenByIndex","","Contract: ERC721Enumerable with minted tokens tokenByIndex","returns all tokens after burning token 79217 and minting new tokens","returns all tokens after burning token 79217 and minting new tokens",""
"passed","Fri Dec 17 01:43:03 GMT 2021","Fri Dec 17 01:43:18 GMT 2021","15644","","Contract: ERC20Pausable pausable token mint","","Contract: ERC20Pausable pausable token mint","allows to mint when paused and then unpaused","allows to mint when paused and then unpaused",""
"broken","Fri Dec 17 01:11:11 GMT 2021","Fri Dec 17 01:11:43 GMT 2021","32176","","Contract: Governor scenario quorum not reached","","Contract: Governor scenario quorum not reached","run","run",""
"failed","Fri Dec 17 01:23:15 GMT 2021","Fri Dec 17 01:23:22 GMT 2021","6718","","Contract: Clones clone initialization with parameters payable when not sending balance","","Contract: Clones clone initialization with parameters payable when not sending balance","has expected balance","has expected balance",""
"passed","Fri Dec 17 03:27:44 GMT 2021","Fri Dec 17 03:28:00 GMT 2021","15575","","Contract: Address functionCallWithValue with non-zero value","","Contract: Address functionCallWithValue with non-zero value","reverts when calling non-payable functions","reverts when calling non-payable functions",""
"passed","Fri Dec 17 01:51:36 GMT 2021","Fri Dec 17 01:51:45 GMT 2021","8990","","Contract: ERC20 _transfer when the recipient is not the zero address when the sender transfers zero tokens","","Contract: ERC20 _transfer when the recipient is not the zero address when the sender transfers zero tokens","emits a transfer event","emits a transfer event",""
"passed","Fri Dec 17 02:02:25 GMT 2021","Fri Dec 17 02:02:45 GMT 2021","19934","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the operator","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the operator","emits an Approval event","emits an Approval event",""
"passed","Fri Dec 17 03:06:07 GMT 2021","Fri Dec 17 03:06:11 GMT 2021","4647","","Contract: ERC721 Contract interface ERC721Metadata tokenURI(uint256)","","Contract: ERC721 Contract interface ERC721Metadata tokenURI(uint256)","has to be implemented","has to be implemented",""
"passed","Fri Dec 17 03:26:11 GMT 2021","Fri Dec 17 03:26:20 GMT 2021","8480","","Contract: SafeCast toInt64","","Contract: SafeCast toInt64","reverts when downcasting -2^63 - 1 (-9223372036854775809)","reverts when downcasting -2^63 - 1 (-9223372036854775809)",""
"passed","Fri Dec 17 03:23:55 GMT 2021","Fri Dec 17 03:24:03 GMT 2021","7707","","Contract: EnumerableSet EnumerableUintSet at","","Contract: EnumerableSet EnumerableUintSet at","reverts when retrieving non-existent elements","reverts when retrieving non-existent elements",""
"broken","Fri Dec 17 00:53:05 GMT 2021","Fri Dec 17 00:53:08 GMT 2021","3394","tests.brownie.token.tests","test_transferFrom","","","","test_returns_true",""
"passed","Fri Dec 17 03:18:41 GMT 2021","Fri Dec 17 03:18:50 GMT 2021","8880","","Contract: SafeCast toUint96","","Contract: SafeCast toUint96","downcasts 2^96 - 1 (79228162514264337593543950335)","downcasts 2^96 - 1 (79228162514264337593543950335)",""
"skipped","Fri Dec 17 01:23:02 GMT 2021","Fri Dec 17 01:23:02 GMT 2021","0","","Contract: ERC1967Proxy initialization with parameters payable when not sending balance","","Contract: ERC1967Proxy initialization with parameters payable when not sending balance","sets the implementation address","sets the implementation address",""
"passed","Fri Dec 17 01:46:34 GMT 2021","Fri Dec 17 01:46:50 GMT 2021","15617","","Contract: ERC1155Supply after burn batch","","Contract: ERC1155Supply after burn batch","totalSupply","totalSupply",""
"skipped","Fri Dec 17 00:55:35 GMT 2021","Fri Dec 17 00:55:35 GMT 2021","0","","Contract: TimelockController methods batch schedule","","Contract: TimelockController methods batch schedule","prevent non-proposer from commiting","prevent non-proposer from commiting",""
"passed","Fri Dec 17 02:16:05 GMT 2021","Fri Dec 17 02:16:31 GMT 2021","25186","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the operator","","Contract: ERC721 with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the operator","transfers the ownership of the given token ID to the given address","transfers the ownership of the given token ID to the given address",""
"passed","Fri Dec 17 03:23:32 GMT 2021","Fri Dec 17 03:23:41 GMT 2021","8185","","Contract: SafeCast toInt16","","Contract: SafeCast toInt16","downcasts 2^15 - 1 (32767)","downcasts 2^15 - 1 (32767)",""
"passed","Fri Dec 17 03:06:18 GMT 2021","Fri Dec 17 03:06:25 GMT 2021","6782","","Contract: ERC721Enumerable metadata","","Contract: ERC721Enumerable metadata","has a symbol","has a symbol",""
"passed","Fri Dec 17 02:15:38 GMT 2021","Fri Dec 17 02:16:04 GMT 2021","25148","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the operator","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when called by the operator","emits a Transfer event","emits a Transfer event",""
"broken","Fri Dec 17 01:04:01 GMT 2021","Fri Dec 17 01:04:29 GMT 2021","28294","","Contract: Governor scenario nominal","","Contract: Governor scenario nominal","run","run",""
"passed","Fri Dec 17 02:20:44 GMT 2021","Fri Dec 17 02:21:11 GMT 2021","26984","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when sent to the owner","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a valid receiver contract when sent to the owner","keeps ownership of the token","keeps ownership of the token",""
"passed","Fri Dec 17 02:48:44 GMT 2021","Fri Dec 17 02:49:09 GMT 2021","25526","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when sent to the owner","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom without data to a valid receiver contract when sent to the owner","keeps ownership of the token","keeps ownership of the token",""
"passed","Fri Dec 17 01:44:20 GMT 2021","Fri Dec 17 01:44:42 GMT 2021","22484","","Contract: ERC1155Holder","","Contract: ERC1155Holder","receives ERC1155 tokens from a single ID","receives ERC1155 tokens from a single ID",""
