"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 17 04:11:56 GMT 2021","Fri Dec 17 04:12:01 GMT 2021","5508","","Contract: ERC1155 like an ERC1155 setApprovalForAll","","Contract: ERC1155 like an ERC1155 setApprovalForAll","emits an ApprovalForAll log","emits an ApprovalForAll log",""
"passed","Fri Dec 17 04:24:29 GMT 2021","Fri Dec 17 04:24:34 GMT 2021","4983","","Contract: ERC1155 internal functions _burn","","Contract: ERC1155 internal functions _burn","reverts when burning a non-existent token id","reverts when burning a non-existent token id",""
"passed","Fri Dec 17 05:13:41 GMT 2021","Fri Dec 17 05:13:45 GMT 2021","4157","","Contract: Arrays findUpperBound Even number of elements","","Contract: Arrays findUpperBound Even number of elements","returns 0 for the first element","returns 0 for the first element",""
"passed","Fri Dec 17 05:08:47 GMT 2021","Fri Dec 17 05:08:55 GMT 2021","8047","","Contract: ERC721Enumerable with minted tokens tokenByIndex","","Contract: ERC721Enumerable with minted tokens tokenByIndex","returns all tokens","returns all tokens",""
"passed","Fri Dec 17 05:13:27 GMT 2021","Fri Dec 17 05:13:31 GMT 2021","4345","","Contract: SafeCast toUint64","","Contract: SafeCast toUint64","reverts when downcasting 2^64 (18446744073709551616)","reverts when downcasting 2^64 (18446744073709551616)",""
"passed","Fri Dec 17 03:19:14 GMT 2021","Fri Dec 17 03:19:18 GMT 2021","3913","tests.brownie.token.tests","test_transfer","","","","test_transfer_to_self",""
"passed","Fri Dec 17 05:02:01 GMT 2021","Fri Dec 17 05:02:11 GMT 2021","10449","","Contract: ERC721Enumerable with minted tokens approve when the address that receives the approval is the owner","","Contract: ERC721Enumerable with minted tokens approve when the address that receives the approval is the owner","reverts","reverts",""
"passed","Fri Dec 17 04:11:23 GMT 2021","Fri Dec 17 04:11:27 GMT 2021","4386","","Contract: ERC721PresetMinterPauserAutoId Contract interface AccessControl hasRole(bytes32,address)","","Contract: ERC721PresetMinterPauserAutoId Contract interface AccessControl hasRole(bytes32,address)","has to be implemented","has to be implemented",""
"broken","Fri Dec 17 03:16:27 GMT 2021","Fri Dec 17 03:16:29 GMT 2021","1676","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Fri Dec 17 04:25:50 GMT 2021","Fri Dec 17 04:25:57 GMT 2021","7307","","Contract: ERC1155 ERC1155MetadataURI _setURI","","Contract: ERC1155 ERC1155MetadataURI _setURI","sets the new URI for all token types","sets the new URI for all token types",""
"passed","Fri Dec 17 04:20:17 GMT 2021","Fri Dec 17 04:20:31 GMT 2021","13980","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the owner","","Contract: ERC721Enumerable with minted tokens transfers via safeTransferFrom with data to a user account when called by the owner","adjusts owners balances","adjusts owners balances",""
"passed","Fri Dec 17 05:16:19 GMT 2021","Fri Dec 17 05:16:28 GMT 2021","9061","","Contract: StorageSlot boolean storage slot get","","Contract: StorageSlot boolean storage slot get","from other slot","from other slot",""
"passed","Fri Dec 17 04:11:44 GMT 2021","Fri Dec 17 04:11:56 GMT 2021","12682","","Contract: ERC1155Supply after burn batch","","Contract: ERC1155Supply after burn batch","totalSupply","totalSupply",""
"passed","Fri Dec 17 04:13:54 GMT 2021","Fri Dec 17 04:14:09 GMT 2021","15108","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when called by the operator","","Contract: ERC721Enumerable with minted tokens transfers via transferFrom when called by the operator","emits a Transfer event","emits a Transfer event",""
"passed","Fri Dec 17 04:14:24 GMT 2021","Fri Dec 17 04:14:32 GMT 2021","7372","","Contract: ERC1155PresetMinterPauser pausing","","Contract: ERC1155PresetMinterPauser pausing","other accounts cannot unpause","other accounts cannot unpause",""
"passed","Fri Dec 17 05:14:36 GMT 2021","Fri Dec 17 05:14:41 GMT 2021","4765","","Contract: SafeMath with custom revert message div","","Contract: SafeMath with custom revert message div","divides correctly","divides correctly",""
"passed","Fri Dec 17 04:11:12 GMT 2021","Fri Dec 17 04:11:18 GMT 2021","5301","","Contract: ERC721PresetMinterPauserAutoId Contract interface AccessControl ERC165's supportsInterface(bytes4)","","Contract: ERC721PresetMinterPauserAutoId Contract interface AccessControl ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
