"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 15 13:37:34 GMT 2021","Mon Nov 15 13:39:47 GMT 2021","133627","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"broken","Mon Nov 15 13:33:42 GMT 2021","Mon Nov 15 13:33:42 GMT 2021","7","ethjs","","","","","test01",""
"passed","Mon Nov 15 13:33:39 GMT 2021","Mon Nov 15 13:33:39 GMT 2021","2","Ethers.js","","","","","testSigner",""
"broken","Mon Nov 15 13:33:36 GMT 2021","Mon Nov 15 13:33:37 GMT 2021","587","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"failed","Mon Nov 15 13:37:11 GMT 2021","Mon Nov 15 13:37:22 GMT 2021","10734","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data2]",""
"broken","Mon Nov 15 13:33:40 GMT 2021","Mon Nov 15 13:33:41 GMT 2021","899","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Mon Nov 15 13:37:34 GMT 2021","Mon Nov 15 13:37:34 GMT 2021","5","tests.truffle","test_truffle","","","","test_truffle_contract",""
"skipped","Mon Nov 15 13:36:48 GMT 2021","Mon Nov 15 13:36:48 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"passed","Mon Nov 15 13:33:41 GMT 2021","Mon Nov 15 13:33:41 GMT 2021","5","Ethers.js","","","","","testStateChangingMethods",""
"passed","Mon Nov 15 13:33:38 GMT 2021","Mon Nov 15 13:33:39 GMT 2021","613","Ethers.js","","","","","shouldConnectViaEthersJs",""
"broken","Mon Nov 15 13:33:41 GMT 2021","Mon Nov 15 13:33:41 GMT 2021","583","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Mon Nov 15 13:33:42 GMT 2021","Mon Nov 15 13:33:42 GMT 2021","5","ethjs","","","","","Connection test (js)",""
"broken","Mon Nov 15 13:33:41 GMT 2021","Mon Nov 15 13:33:42 GMT 2021","287","Ethers.js","","","","","testQueryHistoricEvents",""
"passed","Mon Nov 15 13:33:41 GMT 2021","Mon Nov 15 13:33:41 GMT 2021","9","Ethers.js","","","","","testContracts",""
"broken","Mon Nov 15 13:33:48 GMT 2021","Mon Nov 15 13:33:48 GMT 2021","670","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"broken","Mon Nov 15 13:33:39 GMT 2021","Mon Nov 15 13:33:40 GMT 2021","1344","Ethers.js","","","","","testQueryingBlockchain",""
"skipped","Mon Nov 15 13:36:48 GMT 2021","Mon Nov 15 13:36:48 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"broken","Mon Nov 15 13:33:42 GMT 2021","Mon Nov 15 13:33:42 GMT 2021","286","Ethers.js","","","","","testSigningMessages",""
"passed","Mon Nov 15 13:37:34 GMT 2021","Mon Nov 15 13:37:34 GMT 2021","6","tests.truffle","test_truffle","","","","test_truffle_migration",""
"failed","Mon Nov 15 13:36:48 GMT 2021","Mon Nov 15 13:37:00 GMT 2021","12336","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"skipped","Mon Nov 15 13:36:48 GMT 2021","Mon Nov 15 13:36:48 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"failed","Mon Nov 15 13:37:22 GMT 2021","Mon Nov 15 13:37:34 GMT 2021","11923","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"passed","Mon Nov 15 13:37:34 GMT 2021","Mon Nov 15 13:37:34 GMT 2021","5","tests.truffle","test_truffle","","","","test_truffle_test",""
"passed","Mon Nov 15 13:33:37 GMT 2021","Mon Nov 15 13:33:38 GMT 2021","998","Ethers.js","","","","","shouldCountTransactions",""
"failed","Mon Nov 15 13:37:00 GMT 2021","Mon Nov 15 13:37:11 GMT 2021","10771","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data1]",""
