"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Nov 16 14:41:55 GMT 2021","Tue Nov 16 14:41:56 GMT 2021","741","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"broken","Tue Nov 16 14:41:58 GMT 2021","Tue Nov 16 14:42:00 GMT 2021","1785","Ethers.js","","","","","testQueryingBlockchain",""
"broken","Tue Nov 16 14:42:08 GMT 2021","Tue Nov 16 14:42:09 GMT 2021","945","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"broken","Tue Nov 16 14:42:03 GMT 2021","Tue Nov 16 14:42:03 GMT 2021","426","Ethers.js","","","","","testSigningMessages",""
"passed","Tue Nov 16 14:42:02 GMT 2021","Tue Nov 16 14:42:02 GMT 2021","5","Ethers.js","","","","","testStateChangingMethods",""
"skipped","Tue Nov 16 14:45:24 GMT 2021","Tue Nov 16 14:45:24 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"passed","Tue Nov 16 14:41:57 GMT 2021","Tue Nov 16 14:41:58 GMT 2021","905","Ethers.js","","","","","shouldConnectViaEthersJs",""
"skipped","Tue Nov 16 14:45:24 GMT 2021","Tue Nov 16 14:45:24 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"passed","Tue Nov 16 14:42:01 GMT 2021","Tue Nov 16 14:42:01 GMT 2021","6","Ethers.js","","","","","testContracts",""
"passed","Tue Nov 16 14:45:24 GMT 2021","Tue Nov 16 14:46:05 GMT 2021","40829","tests.truffle","test_truffle","","","","test_truffle_migration",""
"broken","Tue Nov 16 14:42:03 GMT 2021","Tue Nov 16 14:42:03 GMT 2021","6","ethjs","","","","","test01",""
"failed","Tue Nov 16 14:47:42 GMT 2021","Tue Nov 16 14:48:42 GMT 2021","59797","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"passed","Tue Nov 16 14:41:56 GMT 2021","Tue Nov 16 14:41:57 GMT 2021","1504","Ethers.js","","","","","shouldCountTransactions",""
"passed","Tue Nov 16 14:41:58 GMT 2021","Tue Nov 16 14:41:58 GMT 2021","1","Ethers.js","","","","","testSigner",""
"failed","Tue Nov 16 14:47:08 GMT 2021","Tue Nov 16 14:47:42 GMT 2021","34057","tests.truffle","test_truffle","","","","test_truffle_test",""
"broken","Tue Nov 16 14:42:00 GMT 2021","Tue Nov 16 14:42:01 GMT 2021","1303","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Tue Nov 16 14:42:03 GMT 2021","Tue Nov 16 14:42:03 GMT 2021","4","ethjs","","","","","Connection test (js)",""
"broken","Tue Nov 16 14:42:01 GMT 2021","Tue Nov 16 14:42:02 GMT 2021","855","Ethers.js","","","","","testReadOnlyMethods",""
"skipped","Tue Nov 16 14:45:24 GMT 2021","Tue Nov 16 14:45:24 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"failed","Tue Nov 16 14:46:05 GMT 2021","Tue Nov 16 14:47:08 GMT 2021","63169","tests.truffle","test_truffle","","","","test_truffle_contract",""
"broken","Tue Nov 16 14:42:02 GMT 2021","Tue Nov 16 14:42:03 GMT 2021","430","Ethers.js","","","","","testQueryHistoricEvents",""
