"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","6","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"passed","Mon Nov 15 07:49:58 GMT 2021","Mon Nov 15 07:50:05 GMT 2021","7525","","Contract: AccessControl onlyRole modifier","","Contract: AccessControl onlyRole modifier","revert if sender doesn't have role #2","revert if sender doesn't have role #2",""
"passed","Mon Nov 15 07:50:19 GMT 2021","Mon Nov 15 07:50:23 GMT 2021","4151","","Contract: AccessControl Contract interface AccessControlEnumerable getRoleMemberCount(bytes32)","","Contract: AccessControl Contract interface AccessControlEnumerable getRoleMemberCount(bytes32)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 07:47:30 GMT 2021","Mon Nov 15 07:47:38 GMT 2021","7464","","Contract: AccessControl granting","","Contract: AccessControl granting","non-admin cannot grant role to other accounts","non-admin cannot grant role to other accounts",""
"broken","Mon Nov 15 07:41:48 GMT 2021","Mon Nov 15 07:41:48 GMT 2021","584","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Mon Nov 15 07:47:38 GMT 2021","Mon Nov 15 07:47:47 GMT 2021","9008","","Contract: AccessControl granting","","Contract: AccessControl granting","accounts can be granted a role multiple times","accounts can be granted a role multiple times",""
"passed","Mon Nov 15 07:47:03 GMT 2021","Mon Nov 15 07:47:07 GMT 2021","4165","","Contract: AccessControl Contract interface AccessControl grantRole(bytes32,address)","","Contract: AccessControl Contract interface AccessControl grantRole(bytes32,address)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","4","tests.truffle","test_truffle","","","","test_truffle_test",""
"passed","Mon Nov 15 07:46:55 GMT 2021","Mon Nov 15 07:46:59 GMT 2021","3815","","Contract: AccessControl Contract interface AccessControl hasRole(bytes32,address)","","Contract: AccessControl Contract interface AccessControl hasRole(bytes32,address)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 07:46:51 GMT 2021","Mon Nov 15 07:46:55 GMT 2021","4558","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","claims support [skip-on-coverage]","claims support [skip-on-coverage]",""
"passed","Mon Nov 15 07:49:01 GMT 2021","Mon Nov 15 07:49:11 GMT 2021","10094","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","the new admin can grant roles","the new admin can grant roles",""
"passed","Mon Nov 15 07:41:49 GMT 2021","Mon Nov 15 07:41:49 GMT 2021","4","ethjs","","","","","Connection test (js)",""
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","4","tests.truffle","test_truffle","","","","test_truffle_migration",""
"passed","Mon Nov 15 07:47:25 GMT 2021","Mon Nov 15 07:47:30 GMT 2021","5056","","Contract: AccessControl default admin","","Contract: AccessControl default admin","default admin role's admin is itself","default admin role's admin is itself",""
"passed","Mon Nov 15 07:49:50 GMT 2021","Mon Nov 15 07:49:58 GMT 2021","7402","","Contract: AccessControl onlyRole modifier","","Contract: AccessControl onlyRole modifier","revert if sender doesn't have role #1","revert if sender doesn't have role #1",""
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","4","tests.truffle","test_truffle","","","","test_truffle_contract",""
"skipped","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"broken","Mon Nov 15 07:41:49 GMT 2021","Mon Nov 15 07:41:49 GMT 2021","5","ethjs","","","","","test01",""
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","6","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data2]",""
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","7","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"passed","Mon Nov 15 07:41:45 GMT 2021","Mon Nov 15 07:41:45 GMT 2021","692","Ethers.js","","","","","shouldConnectViaEthersJs",""
"broken","Mon Nov 15 07:41:47 GMT 2021","Mon Nov 15 07:41:48 GMT 2021","968","Ethers.js","","","","","testWritingToTheBlockchain",""
"passed","Mon Nov 15 07:47:47 GMT 2021","Mon Nov 15 07:47:54 GMT 2021","6730","","Contract: AccessControl revoking","","Contract: AccessControl revoking","roles that are not had can be revoked","roles that are not had can be revoked",""
"passed","Mon Nov 15 07:50:23 GMT 2021","Mon Nov 15 07:50:40 GMT 2021","16360","","Contract: AccessControl enumerating","","Contract: AccessControl enumerating","role bearers can be enumerated","role bearers can be enumerated",""
"passed","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","67","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data1]",""
"passed","Mon Nov 15 07:48:27 GMT 2021","Mon Nov 15 07:48:36 GMT 2021","8412","","Contract: AccessControl renouncing with granted role","","Contract: AccessControl renouncing with granted role","bearer can renounce role","bearer can renounce role",""
"passed","Mon Nov 15 07:50:10 GMT 2021","Mon Nov 15 07:50:15 GMT 2021","4661","","Contract: AccessControl Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","claims support [skip-on-coverage]","claims support [skip-on-coverage]",""
"broken","Mon Nov 15 07:41:43 GMT 2021","Mon Nov 15 07:41:44 GMT 2021","534","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"passed","Mon Nov 15 07:50:15 GMT 2021","Mon Nov 15 07:50:19 GMT 2021","4136","","Contract: AccessControl Contract interface AccessControlEnumerable getRoleMember(bytes32,uint256)","","Contract: AccessControl Contract interface AccessControlEnumerable getRoleMember(bytes32,uint256)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 07:46:46 GMT 2021","Mon Nov 15 07:46:51 GMT 2021","5002","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControl ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"passed","Mon Nov 15 07:51:01 GMT 2021","Mon Nov 15 07:51:06 GMT 2021","5180","","Contract: Ownable transfer ownership","","Contract: Ownable transfer ownership","prevents non-owners from transferring","prevents non-owners from transferring",""
"passed","Mon Nov 15 07:50:05 GMT 2021","Mon Nov 15 07:50:10 GMT 2021","5037","","Contract: AccessControl Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","","Contract: AccessControl Contract interface AccessControlEnumerable ERC165's supportsInterface(bytes4)","uses less than 30k gas [skip-on-coverage]","uses less than 30k gas [skip-on-coverage]",""
"passed","Mon Nov 15 07:51:06 GMT 2021","Mon Nov 15 07:51:11 GMT 2021","5072","","Contract: Ownable transfer ownership","","Contract: Ownable transfer ownership","guards ownership against stuck state","guards ownership against stuck state",""
"passed","Mon Nov 15 07:41:48 GMT 2021","Mon Nov 15 07:41:48 GMT 2021","5","Ethers.js","","","","","testContracts",""
"passed","Mon Nov 15 07:50:55 GMT 2021","Mon Nov 15 07:51:01 GMT 2021","6030","","Contract: Ownable transfer ownership","","Contract: Ownable transfer ownership","changes owner after transfer","changes owner after transfer",""
"broken","Mon Nov 15 07:41:48 GMT 2021","Mon Nov 15 07:41:49 GMT 2021","293","Ethers.js","","","","","testQueryHistoricEvents",""
"passed","Mon Nov 15 07:49:24 GMT 2021","Mon Nov 15 07:49:33 GMT 2021","9083","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","a role's previous admins no longer grant roles","a role's previous admins no longer grant roles",""
"passed","Mon Nov 15 07:47:07 GMT 2021","Mon Nov 15 07:47:11 GMT 2021","4190","","Contract: AccessControl Contract interface AccessControl revokeRole(bytes32,address)","","Contract: AccessControl Contract interface AccessControl revokeRole(bytes32,address)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 07:48:22 GMT 2021","Mon Nov 15 07:48:27 GMT 2021","5857","","Contract: AccessControl renouncing","","Contract: AccessControl renouncing","roles that are not had can be renounced","roles that are not had can be renounced",""
"passed","Mon Nov 15 07:48:04 GMT 2021","Mon Nov 15 07:48:11 GMT 2021","7294","","Contract: AccessControl revoking with granted role","","Contract: AccessControl revoking with granted role","non-admin cannot revoke role","non-admin cannot revoke role",""
"passed","Mon Nov 15 07:49:43 GMT 2021","Mon Nov 15 07:49:50 GMT 2021","7767","","Contract: AccessControl onlyRole modifier","","Contract: AccessControl onlyRole modifier","do not revert if sender has role","do not revert if sender has role",""
"broken","Mon Nov 15 07:41:49 GMT 2021","Mon Nov 15 07:41:49 GMT 2021","315","Ethers.js","","","","","testSigningMessages",""
"passed","Mon Nov 15 07:50:40 GMT 2021","Mon Nov 15 07:50:50 GMT 2021","10292","","Contract: AccessControl enumerating","","Contract: AccessControl enumerating","role enumeration should be in sync after renounceRole call","role enumeration should be in sync after renounceRole call",""
"passed","Mon Nov 15 07:47:20 GMT 2021","Mon Nov 15 07:47:25 GMT 2021","4991","","Contract: AccessControl default admin","","Contract: AccessControl default admin","other roles's admin is the default admin role","other roles's admin is the default admin role",""
"skipped","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"passed","Mon Nov 15 07:48:11 GMT 2021","Mon Nov 15 07:48:22 GMT 2021","10618","","Contract: AccessControl revoking with granted role","","Contract: AccessControl revoking with granted role","a role can be revoked multiple times","a role can be revoked multiple times",""
"passed","Mon Nov 15 07:50:50 GMT 2021","Mon Nov 15 07:50:55 GMT 2021","4525","","Contract: Ownable","","Contract: Ownable","has an owner","has an owner",""
"passed","Mon Nov 15 07:51:17 GMT 2021","Mon Nov 15 07:51:22 GMT 2021","5125","","Contract: Ownable renounce ownership","","Contract: Ownable renounce ownership","prevents non-owners from renouncement","prevents non-owners from renouncement",""
"broken","Mon Nov 15 07:41:45 GMT 2021","Mon Nov 15 07:41:47 GMT 2021","1425","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Mon Nov 15 07:48:36 GMT 2021","Mon Nov 15 07:48:43 GMT 2021","7426","","Contract: AccessControl renouncing with granted role","","Contract: AccessControl renouncing with granted role","only the sender can renounce their roles","only the sender can renounce their roles",""
"passed","Mon Nov 15 07:48:43 GMT 2021","Mon Nov 15 07:48:53 GMT 2021","9323","","Contract: AccessControl renouncing with granted role","","Contract: AccessControl renouncing with granted role","a role can be renounced multiple times","a role can be renounced multiple times",""
"passed","Mon Nov 15 07:51:11 GMT 2021","Mon Nov 15 07:51:17 GMT 2021","6201","","Contract: Ownable renounce ownership","","Contract: Ownable renounce ownership","loses owner after renouncement","loses owner after renouncement",""
"passed","Mon Nov 15 07:47:11 GMT 2021","Mon Nov 15 07:47:15 GMT 2021","3830","","Contract: AccessControl Contract interface AccessControl renounceRole(bytes32,address)","","Contract: AccessControl Contract interface AccessControl renounceRole(bytes32,address)","has to be implemented","has to be implemented",""
"passed","Mon Nov 15 07:48:53 GMT 2021","Mon Nov 15 07:49:01 GMT 2021","8354","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","a role's admin role can be changed","a role's admin role can be changed",""
"passed","Mon Nov 15 07:49:11 GMT 2021","Mon Nov 15 07:49:24 GMT 2021","13285","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","the new admin can revoke roles","the new admin can revoke roles",""
"passed","Mon Nov 15 07:41:45 GMT 2021","Mon Nov 15 07:41:45 GMT 2021","2","Ethers.js","","","","","testSigner",""
"skipped","Mon Nov 15 07:44:22 GMT 2021","Mon Nov 15 07:44:22 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"passed","Mon Nov 15 07:47:54 GMT 2021","Mon Nov 15 07:48:04 GMT 2021","10044","","Contract: AccessControl revoking with granted role","","Contract: AccessControl revoking with granted role","admin can revoke role","admin can revoke role",""
"passed","Mon Nov 15 07:46:59 GMT 2021","Mon Nov 15 07:47:03 GMT 2021","3841","","Contract: AccessControl Contract interface AccessControl getRoleAdmin(bytes32)","","Contract: AccessControl Contract interface AccessControl getRoleAdmin(bytes32)","has to be implemented","has to be implemented",""
"broken","Mon Nov 15 07:41:54 GMT 2021","Mon Nov 15 07:41:54 GMT 2021","670","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"passed","Mon Nov 15 07:41:48 GMT 2021","Mon Nov 15 07:41:48 GMT 2021","4","Ethers.js","","","","","testStateChangingMethods",""
"passed","Mon Nov 15 07:47:15 GMT 2021","Mon Nov 15 07:47:20 GMT 2021","5073","","Contract: AccessControl default admin","","Contract: AccessControl default admin","deployer has default admin role","deployer has default admin role",""
"passed","Mon Nov 15 07:41:44 GMT 2021","Mon Nov 15 07:41:45 GMT 2021","1087","Ethers.js","","","","","shouldCountTransactions",""
"passed","Mon Nov 15 07:49:33 GMT 2021","Mon Nov 15 07:49:43 GMT 2021","9261","","Contract: AccessControl setting role admin","","Contract: AccessControl setting role admin","a role's previous admins no longer revoke roles","a role's previous admins no longer revoke roles",""
