"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 14 08:58:26 GMT 2021","Tue Dec 14 08:58:49 GMT 2021","22948","tests.truffle","test_truffle","","","","test_truffle_test",""
"skipped","Tue Dec 14 08:55:44 GMT 2021","Tue Dec 14 08:55:44 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"broken","Tue Dec 14 08:55:23 GMT 2021","Tue Dec 14 08:55:25 GMT 2021","2487","tests.brownie.token.tests","test_transferFrom","","","","test_insufficient_balance",""
"broken","Tue Dec 14 08:52:44 GMT 2021","Tue Dec 14 08:52:45 GMT 2021","945","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"passed","Tue Dec 14 08:53:52 GMT 2021","Tue Dec 14 08:53:53 GMT 2021","190","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[2]",""
"passed","Tue Dec 14 08:54:24 GMT 2021","Tue Dec 14 08:54:27 GMT 2021","2630","tests.brownie.token.tests","test_transfer","","","","test_transfer_full_balance",""
"passed","Tue Dec 14 08:54:55 GMT 2021","Tue Dec 14 08:55:02 GMT 2021","7159","tests.brownie.token.tests","test_transferFrom","","","","test_receiver_approval_not_affected",""
"broken","Tue Dec 14 08:54:32 GMT 2021","Tue Dec 14 08:54:32 GMT 2021","554","tests.brownie.token.tests","test_transfer","","","","test_insufficient_balance",""
"failed","Tue Dec 14 08:55:25 GMT 2021","Tue Dec 14 08:55:28 GMT 2021","2802","tests.brownie.token.tests","test_transferFrom","","","","test_no_approval",""
"passed","Tue Dec 14 08:54:51 GMT 2021","Tue Dec 14 08:54:55 GMT 2021","3747","tests.brownie.token.tests","test_transferFrom","","","","test_caller_approval_affected",""
"broken","Tue Dec 14 08:54:07 GMT 2021","Tue Dec 14 08:54:09 GMT 2021","2341","tests.brownie.token.tests","test_approve","","","","test_returns_true",""
"passed","Tue Dec 14 08:53:59 GMT 2021","Tue Dec 14 08:54:02 GMT 2021","3774","tests.brownie.token.tests","test_approve","","","","test_revoke_approve",""
"passed","Tue Dec 14 08:55:40 GMT 2021","Tue Dec 14 08:55:44 GMT 2021","4151","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_event_fires",""
"passed","Tue Dec 14 08:54:02 GMT 2021","Tue Dec 14 08:54:05 GMT 2021","2104","tests.brownie.token.tests","test_approve","","","","test_approve_self",""
"failed","Tue Dec 14 08:56:24 GMT 2021","Tue Dec 14 08:56:43 GMT 2021","19159","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data2]",""
"passed","Tue Dec 14 08:53:55 GMT 2021","Tue Dec 14 08:53:59 GMT 2021","3731","tests.brownie.token.tests","test_approve","","","","test_modify_approve",""
"passed","Tue Dec 14 08:54:09 GMT 2021","Tue Dec 14 08:54:11 GMT 2021","2057","tests.brownie.token.tests","test_approve","","","","test_approval_event_fires",""
"broken","Tue Dec 14 08:52:37 GMT 2021","Tue Dec 14 08:52:38 GMT 2021","436","Ethers.js","","","","","testSigningMessages",""
"passed","Tue Dec 14 08:53:53 GMT 2021","Tue Dec 14 08:53:55 GMT 2021","1889","tests.brownie.token.tests","test_approve","","","","test_approve",""
"broken","Tue Dec 14 08:52:36 GMT 2021","Tue Dec 14 08:52:37 GMT 2021","888","Ethers.js","","","","","testReadOnlyMethods",""
"passed","Tue Dec 14 08:54:32 GMT 2021","Tue Dec 14 08:54:34 GMT 2021","2192","tests.brownie.token.tests","test_transfer","","","","test_transfer_event_fires",""
"passed","Tue Dec 14 08:52:30 GMT 2021","Tue Dec 14 08:52:32 GMT 2021","1486","Ethers.js","","","","","shouldCountTransactions",""
"passed","Tue Dec 14 08:54:29 GMT 2021","Tue Dec 14 08:54:32 GMT 2021","2627","tests.brownie.token.tests","test_transfer","","","","test_transfer_to_self",""
"broken","Tue Dec 14 08:52:38 GMT 2021","Tue Dec 14 08:52:38 GMT 2021","6","ethjs","","","","","test01",""
"failed","Tue Dec 14 08:58:49 GMT 2021","Tue Dec 14 08:59:05 GMT 2021","16098","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"failed","Tue Dec 14 08:55:38 GMT 2021","Tue Dec 14 08:55:40 GMT 2021","2206","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self_no_approval",""
"passed","Tue Dec 14 08:54:15 GMT 2021","Tue Dec 14 08:54:17 GMT 2021","2250","tests.brownie.token.tests","test_transfer","","","","test_sender_balance_decreases",""
"passed","Tue Dec 14 08:52:36 GMT 2021","Tue Dec 14 08:52:36 GMT 2021","5","Ethers.js","","","","","testContracts",""
"broken","Tue Dec 14 08:52:33 GMT 2021","Tue Dec 14 08:52:34 GMT 2021","1788","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Tue Dec 14 08:55:15 GMT 2021","Tue Dec 14 08:55:20 GMT 2021","5263","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_zero_tokens",""
"passed","Tue Dec 14 08:54:27 GMT 2021","Tue Dec 14 08:54:29 GMT 2021","2451","tests.brownie.token.tests","test_transfer","","","","test_transfer_zero_tokens",""
"failed","Tue Dec 14 08:55:44 GMT 2021","Tue Dec 14 08:56:05 GMT 2021","20794","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data0]",""
"broken","Tue Dec 14 08:55:25 GMT 2021","Tue Dec 14 08:55:25 GMT 2021","192","tests.brownie.token.tests","test_transferFrom","","","","test_insufficient_approval",""
"passed","Tue Dec 14 08:53:52 GMT 2021","Tue Dec 14 08:53:52 GMT 2021","197","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[0]",""
"broken","Tue Dec 14 08:52:34 GMT 2021","Tue Dec 14 08:52:36 GMT 2021","1318","Ethers.js","","","","","testWritingToTheBlockchain",""
"broken","Tue Dec 14 08:55:06 GMT 2021","Tue Dec 14 08:55:10 GMT 2021","3691","tests.brownie.token.tests","test_transferFrom","","","","test_returns_true",""
"passed","Tue Dec 14 08:55:20 GMT 2021","Tue Dec 14 08:55:23 GMT 2021","2568","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_zero_tokens_without_approval",""
"failed","Tue Dec 14 08:55:28 GMT 2021","Tue Dec 14 08:55:34 GMT 2021","5408","tests.brownie.token.tests","test_transferFrom","","","","test_revoked_approval",""
"broken","Tue Dec 14 08:52:37 GMT 2021","Tue Dec 14 08:52:37 GMT 2021","430","Ethers.js","","","","","testQueryHistoricEvents",""
"passed","Tue Dec 14 08:55:02 GMT 2021","Tue Dec 14 08:55:06 GMT 2021","4235","tests.brownie.token.tests","test_transferFrom","","","","test_total_supply_not_affected",""
"passed","Tue Dec 14 08:53:44 GMT 2021","Tue Dec 14 08:53:48 GMT 2021","3817","tests.brownie","test_brownie","","","","test_brownie_deploy",""
"passed","Tue Dec 14 08:54:38 GMT 2021","Tue Dec 14 08:54:42 GMT 2021","4264","tests.brownie.token.tests","test_transferFrom","","","","test_sender_balance_decreases",""
"passed","Tue Dec 14 08:55:10 GMT 2021","Tue Dec 14 08:55:15 GMT 2021","4822","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_full_balance",""
"passed","Tue Dec 14 08:54:46 GMT 2021","Tue Dec 14 08:54:51 GMT 2021","4599","tests.brownie.token.tests","test_transferFrom","","","","test_caller_balance_not_affected",""
"passed","Tue Dec 14 08:52:38 GMT 2021","Tue Dec 14 08:52:38 GMT 2021","944","Ethers.js","","","","","shouldCheckStaticJsonRpcProvider",""
"passed","Tue Dec 14 08:52:38 GMT 2021","Tue Dec 14 08:52:39 GMT 2021","5","ethjs","","","","","Connection test (js)",""
"passed","Tue Dec 14 08:52:33 GMT 2021","Tue Dec 14 08:52:33 GMT 2021","2","Ethers.js","","","","","testSigner",""
"passed","Tue Dec 14 08:57:03 GMT 2021","Tue Dec 14 08:57:41 GMT 2021","38260","tests.truffle","test_truffle","","","","test_truffle_migration",""
"failed","Tue Dec 14 08:56:05 GMT 2021","Tue Dec 14 08:56:24 GMT 2021","19179","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data1]",""
"skipped","Tue Dec 14 08:55:44 GMT 2021","Tue Dec 14 08:55:44 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"passed","Tue Dec 14 08:54:05 GMT 2021","Tue Dec 14 08:54:07 GMT 2021","2066","tests.brownie.token.tests","test_approve","","","","test_only_affects_target",""
"passed","Tue Dec 14 08:53:52 GMT 2021","Tue Dec 14 08:53:52 GMT 2021","195","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[1]",""
"passed","Tue Dec 14 08:53:31 GMT 2021","Tue Dec 14 08:53:33 GMT 2021","1590","tests.brownie","test_brownie","","","","test_brownie_connect",""
"passed","Tue Dec 14 08:53:53 GMT 2021","Tue Dec 14 08:53:53 GMT 2021","195","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[3]",""
"passed","Tue Dec 14 08:54:19 GMT 2021","Tue Dec 14 08:54:22 GMT 2021","2436","tests.brownie.token.tests","test_transfer","","","","test_total_supply_not_affected",""
"broken","Tue Dec 14 08:54:22 GMT 2021","Tue Dec 14 08:54:24 GMT 2021","2081","tests.brownie.token.tests","test_transfer","","","","test_returns_true",""
"passed","Tue Dec 14 08:54:42 GMT 2021","Tue Dec 14 08:54:46 GMT 2021","4198","tests.brownie.token.tests","test_transferFrom","","","","test_receiver_balance_increases",""
"passed","Tue Dec 14 08:53:53 GMT 2021","Tue Dec 14 08:53:53 GMT 2021","194","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[4]",""
"failed","Tue Dec 14 08:56:43 GMT 2021","Tue Dec 14 08:57:03 GMT 2021","19336","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data3]",""
"passed","Tue Dec 14 08:52:32 GMT 2021","Tue Dec 14 08:52:33 GMT 2021","989","Ethers.js","","","","","shouldConnectViaEthersJs",""
"broken","Tue Dec 14 08:52:29 GMT 2021","Tue Dec 14 08:52:30 GMT 2021","719","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"passed","Tue Dec 14 08:52:37 GMT 2021","Tue Dec 14 08:52:37 GMT 2021","6","Ethers.js","","","","","testStateChangingMethods",""
"passed","Tue Dec 14 08:55:34 GMT 2021","Tue Dec 14 08:55:38 GMT 2021","4119","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self",""
"passed","Tue Dec 14 08:54:17 GMT 2021","Tue Dec 14 08:54:19 GMT 2021","2533","tests.brownie.token.tests","test_transfer","","","","test_receiver_balance_increases",""
"failed","Tue Dec 14 08:57:41 GMT 2021","Tue Dec 14 08:58:26 GMT 2021","44996","tests.truffle","test_truffle","","","","test_truffle_contract",""
