"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 17 09:24:17 GMT 2021","Wed Nov 17 09:24:17 GMT 2021","4","Ethers.js","","","","","testStateChangingMethods",""
"skipped","Wed Nov 17 09:27:39 GMT 2021","Wed Nov 17 09:27:39 GMT 2021","0","tests.brownie","test_brownie","","","","test_one",""
"passed","Wed Nov 17 09:27:39 GMT 2021","Wed Nov 17 09:28:20 GMT 2021","40577","tests.truffle","test_truffle","","","","test_truffle_migration",""
"passed","Wed Nov 17 09:24:11 GMT 2021","Wed Nov 17 09:24:12 GMT 2021","1444","Ethers.js","","","","","shouldCountTransactions",""
"passed","Wed Nov 17 09:24:12 GMT 2021","Wed Nov 17 09:24:13 GMT 2021","895","Ethers.js","","","","","shouldConnectViaEthersJs",""
"broken","Wed Nov 17 09:24:15 GMT 2021","Wed Nov 17 09:24:16 GMT 2021","1322","Ethers.js","","","","","testWritingToTheBlockchain",""
"broken","Wed Nov 17 09:24:16 GMT 2021","Wed Nov 17 09:24:17 GMT 2021","888","Ethers.js","","","","","testReadOnlyMethods",""
"broken","Wed Nov 17 09:24:17 GMT 2021","Wed Nov 17 09:24:18 GMT 2021","438","Ethers.js","","","","","testQueryHistoricEvents",""
"passed","Wed Nov 17 09:24:13 GMT 2021","Wed Nov 17 09:24:13 GMT 2021","1","Ethers.js","","","","","testSigner",""
"broken","Wed Nov 17 09:24:23 GMT 2021","Wed Nov 17 09:24:24 GMT 2021","955","Hardhat advanced: Greeter","","","","","Should return the new greeting once it's changed",""
"broken","Wed Nov 17 09:24:18 GMT 2021","Wed Nov 17 09:24:18 GMT 2021","434","Ethers.js","","","","","testSigningMessages",""
"failed","Wed Nov 17 09:29:28 GMT 2021","Wed Nov 17 09:29:42 GMT 2021","13947","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"broken","Wed Nov 17 09:24:10 GMT 2021","Wed Nov 17 09:24:11 GMT 2021","762","Ethers.js","","","","","shouldCreateAcccountWithEthersJs",""
"skipped","Wed Nov 17 09:27:39 GMT 2021","Wed Nov 17 09:27:39 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_advanced",""
"broken","Wed Nov 17 09:24:18 GMT 2021","Wed Nov 17 09:24:18 GMT 2021","6","ethjs","","","","","test01",""
"passed","Wed Nov 17 09:24:16 GMT 2021","Wed Nov 17 09:24:16 GMT 2021","5","Ethers.js","","","","","testContracts",""
"broken","Wed Nov 17 09:24:13 GMT 2021","Wed Nov 17 09:24:15 GMT 2021","1792","Ethers.js","","","","","testQueryingBlockchain",""
"skipped","Wed Nov 17 09:27:39 GMT 2021","Wed Nov 17 09:27:39 GMT 2021","0","tests.hardhat","test_hardhat","","","","test_hardhat_simple",""
"passed","Wed Nov 17 09:24:18 GMT 2021","Wed Nov 17 09:24:18 GMT 2021","4","ethjs","","","","","Connection test (js)",""
"failed","Wed Nov 17 09:28:20 GMT 2021","Wed Nov 17 09:29:28 GMT 2021","68498","tests.truffle","test_truffle","","","","test_truffle_test",""
